ensembl_gene_id_version	ensembl_gene_id	external_gene_name
ENSG00000163171.8	ENSG00000163171	CDC42EP3
ENSG00000163191.6	ENSG00000163191	S100A11
ENSG00000163202.5	ENSG00000163202	LCE3D
ENSG00000163206.6	ENSG00000163206	SMCP
ENSG00000163207.7	ENSG00000163207	IVL
ENSG00000163209.15	ENSG00000163209	SPRR3
ENSG00000163214.21	ENSG00000163214	DHX57
ENSG00000163216.7	ENSG00000163216	SPRR2D
ENSG00000163217.2	ENSG00000163217	BMP10
ENSG00000163218.15	ENSG00000163218	PGLYRP4
ENSG00000163219.12	ENSG00000163219	ARHGAP25
ENSG00000163220.11	ENSG00000163220	S100A9
ENSG00000163221.9	ENSG00000163221	S100A12
ENSG00000163235.16	ENSG00000163235	TGFA
ENSG00000163239.12	ENSG00000163239	TDRD10
ENSG00000163249.13	ENSG00000163249	CCNYL1
ENSG00000163251.4	ENSG00000163251	FZD5
ENSG00000163254.5	ENSG00000163254	CRYGC
ENSG00000163263.7	ENSG00000163263	CFAP141
ENSG00000163273.4	ENSG00000163273	NPPC
ENSG00000163283.7	ENSG00000163283	ALPP
ENSG00000163286.9	ENSG00000163286	ALPG
ENSG00000163295.5	ENSG00000163295	ALPI
ENSG00000163320.12	ENSG00000163320	CGGBP1
ENSG00000163328.14	ENSG00000163328	GPR155
ENSG00000163331.12	ENSG00000163331	DAPL1
ENSG00000163344.6	ENSG00000163344	PMVK
ENSG00000163346.17	ENSG00000163346	PBXIP1
ENSG00000163348.4	ENSG00000163348	PYGO2
ENSG00000163349.22	ENSG00000163349	HIPK1
ENSG00000163352.6	ENSG00000163352	LENEP
ENSG00000163354.15	ENSG00000163354	DCST2
ENSG00000163357.11	ENSG00000163357	DCST1
ENSG00000163359.17	ENSG00000163359	COL6A3
ENSG00000163362.11	ENSG00000163362	INAVA
ENSG00000163374.20	ENSG00000163374	YY1AP1
ENSG00000163376.11	ENSG00000163376	KBTBD8
ENSG00000163377.16	ENSG00000163377	TAFA4
ENSG00000163378.14	ENSG00000163378	EOGT
ENSG00000163380.16	ENSG00000163380	LMOD3
ENSG00000163382.13	ENSG00000163382	NAXE
ENSG00000163389.12	ENSG00000163389	POGLUT1
ENSG00000163393.13	ENSG00000163393	SLC22A15
ENSG00000163395.17	ENSG00000163395	IGFN1
ENSG00000163399.16	ENSG00000163399	ATP1A1
ENSG00000163406.11	ENSG00000163406	SLC15A2
ENSG00000163412.13	ENSG00000163412	EIF4E3
ENSG00000163421.9	ENSG00000163421	PROK2
ENSG00000163424.9	ENSG00000163424	TEX55
ENSG00000163428.4	ENSG00000163428	LRRC58
ENSG00000163430.12	ENSG00000163430	FSTL1
ENSG00000163431.13	ENSG00000163431	LMOD1
ENSG00000163435.16	ENSG00000163435	ELF3
ENSG00000163444.12	ENSG00000163444	TMEM183A
ENSG00000163449.11	ENSG00000163449	TMEM169
ENSG00000163462.19	ENSG00000163462	TRIM46
ENSG00000163463.13	ENSG00000163463	KRTCAP2
ENSG00000163464.8	ENSG00000163464	CXCR1
ENSG00000163466.16	ENSG00000163466	ARPC2
ENSG00000163467.12	ENSG00000163467	TSACC
ENSG00000163468.15	ENSG00000163468	CCT3
ENSG00000163472.19	ENSG00000163472	TMEM79
ENSG00000163479.14	ENSG00000163479	SSR2
ENSG00000163481.8	ENSG00000163481	RNF25
ENSG00000163482.12	ENSG00000163482	STK36
ENSG00000163485.17	ENSG00000163485	ADORA1
ENSG00000163491.17	ENSG00000163491	NEK10
ENSG00000163492.16	ENSG00000163492	CCDC141
ENSG00000163497.3	ENSG00000163497	FEV
ENSG00000163499.12	ENSG00000163499	CRYBA2
ENSG00000163501.7	ENSG00000163501	IHH
ENSG00000163507.15	ENSG00000163507	CIP2A
ENSG00000163508.13	ENSG00000163508	EOMES
ENSG00000163510.14	ENSG00000163510	CWC22
ENSG00000163512.14	ENSG00000163512	AZI2
ENSG00000163513.19	ENSG00000163513	TGFBR2
ENSG00000163515.7	ENSG00000163515	RETNLB
ENSG00000163516.14	ENSG00000163516	ANKZF1
ENSG00000163517.15	ENSG00000163517	HDAC11
ENSG00000163518.11	ENSG00000163518	FCRL4
ENSG00000163519.14	ENSG00000163519	TRAT1
ENSG00000163520.14	ENSG00000163520	FBLN2
ENSG00000163521.16	ENSG00000163521	GLB1L
ENSG00000163527.10	ENSG00000163527	STT3B
ENSG00000163528.13	ENSG00000163528	CHCHD4
ENSG00000163530.4	ENSG00000163530	DPPA2
ENSG00000163531.17	ENSG00000163531	NFASC
ENSG00000163534.15	ENSG00000163534	FCRL1
ENSG00000163535.18	ENSG00000163535	SGO2
ENSG00000163539.18	ENSG00000163539	CLASP2
ENSG00000163541.12	ENSG00000163541	SUCLG1
ENSG00000163545.11	ENSG00000163545	NUAK2
ENSG00000163554.15	ENSG00000163554	SPTA1
ENSG00000163563.8	ENSG00000163563	MNDA
ENSG00000163564.15	ENSG00000163564	PYHIN1
ENSG00000163565.20	ENSG00000163565	IFI16
ENSG00000163568.16	ENSG00000163568	AIM2
ENSG00000163576.18	ENSG00000163576	EFHB
ENSG00000163586.10	ENSG00000163586	FABP1
ENSG00000163596.17	ENSG00000163596	ICA1L
ENSG00000163599.18	ENSG00000163599	CTLA4
ENSG00000163600.13	ENSG00000163600	ICOS
ENSG00000163602.12	ENSG00000163602	RYBP
ENSG00000163605.15	ENSG00000163605	PPP4R2
ENSG00000163606.11	ENSG00000163606	CD200R1
ENSG00000163607.18	ENSG00000163607	GTPBP8
ENSG00000163608.15	ENSG00000163608	NEPRO
ENSG00000163611.11	ENSG00000163611	SPICE1
ENSG00000163617.11	ENSG00000163617	CCDC191
ENSG00000163618.18	ENSG00000163618	CADPS
ENSG00000163630.11	ENSG00000163630	SYNPR
ENSG00000163632.15	ENSG00000163632	C3orf49
ENSG00000163634.12	ENSG00000163634	THOC7
ENSG00000163635.20	ENSG00000163635	ATXN7
ENSG00000163636.11	ENSG00000163636	PSMD6
ENSG00000163637.13	ENSG00000163637	PRICKLE2
ENSG00000163638.13	ENSG00000163638	ADAMTS9
ENSG00000163666.10	ENSG00000163666	HESX1
ENSG00000163673.8	ENSG00000163673	DCLK3
ENSG00000163681.17	ENSG00000163681	SLMAP
ENSG00000163684.12	ENSG00000163684	RPP14
ENSG00000163686.15	ENSG00000163686	ABHD6
ENSG00000163687.14	ENSG00000163687	DNASE1L3
ENSG00000163689.21	ENSG00000163689	CFAP20DC
ENSG00000163701.19	ENSG00000163701	IL17RE
ENSG00000163702.21	ENSG00000163702	IL17RC
ENSG00000163703.20	ENSG00000163703	CRELD1
ENSG00000163705.13	ENSG00000163705	FANCD2OS
ENSG00000163719.20	ENSG00000163719	MTMR14
ENSG00000163788.14	ENSG00000163788	SNRK
ENSG00000163792.6	ENSG00000163792	TCF23
ENSG00000163793.13	ENSG00000163793	DNAJC5G
ENSG00000163794.6	ENSG00000163794	UCN
ENSG00000163795.14	ENSG00000163795	ZNF513
ENSG00000163798.14	ENSG00000163798	SLC4A1AP
ENSG00000163803.13	ENSG00000163803	PLB1
ENSG00000163806.16	ENSG00000163806	SPDYA
ENSG00000163807.6	ENSG00000163807	KIAA1143
ENSG00000163808.17	ENSG00000163808	KIF15
ENSG00000163810.13	ENSG00000163810	TGM4
ENSG00000163811.12	ENSG00000163811	WDR43
ENSG00000163812.16	ENSG00000163812	ZDHHC3
ENSG00000163814.8	ENSG00000163814	CDCP1
ENSG00000163815.6	ENSG00000163815	CLEC3B
ENSG00000163817.17	ENSG00000163817	SLC6A20
ENSG00000163818.20	ENSG00000163818	LZTFL1
ENSG00000163820.16	ENSG00000163820	FYCO1
ENSG00000163823.4	ENSG00000163823	CCR1
ENSG00000163825.5	ENSG00000163825	RTP3
ENSG00000163827.14	ENSG00000163827	LRRC2
ENSG00000163832.16	ENSG00000163832	ELP6
ENSG00000163833.8	ENSG00000163833	FBXO40
ENSG00000163840.10	ENSG00000163840	DTX3L
ENSG00000163848.21	ENSG00000163848	ZNF148
ENSG00000163866.9	ENSG00000163866	SMIM12
ENSG00000163867.17	ENSG00000163867	ZMYM6
ENSG00000163870.16	ENSG00000163870	TPRA1
ENSG00000163873.10	ENSG00000163873	GRIK3
ENSG00000163874.11	ENSG00000163874	ZC3H12A
ENSG00000163875.16	ENSG00000163875	MEAF6
ENSG00000163877.11	ENSG00000163877	SNIP1
ENSG00000163879.11	ENSG00000163879	DNALI1
ENSG00000163884.4	ENSG00000163884	KLF15
ENSG00000163885.12	ENSG00000163885	CFAP100
ENSG00000163909.8	ENSG00000163909	HEYL
ENSG00000163930.10	ENSG00000163930	BAP1
ENSG00000163931.17	ENSG00000163931	TKT
ENSG00000163932.16	ENSG00000163932	PRKCD
ENSG00000163933.10	ENSG00000163933	RFT1
ENSG00000163935.14	ENSG00000163935	SFMBT1
ENSG00000163938.17	ENSG00000163938	GNL3
ENSG00000163946.14	ENSG00000163946	TASOR
ENSG00000163947.12	ENSG00000163947	ARHGEF3
ENSG00000164002.12	ENSG00000164002	EXO5
ENSG00000164007.11	ENSG00000164007	CLDN19
ENSG00000164008.17	ENSG00000164008	C1orf50
ENSG00000164010.15	ENSG00000164010	ERMAP
ENSG00000164011.18	ENSG00000164011	ZNF691
ENSG00000164045.12	ENSG00000164045	CDC25A
ENSG00000164047.6	ENSG00000164047	CAMP
ENSG00000164048.14	ENSG00000164048	ZNF589
ENSG00000164049.14	ENSG00000164049	FBXW12
ENSG00000164050.13	ENSG00000164050	PLXNB1
ENSG00000164051.14	ENSG00000164051	CCDC51
ENSG00000164053.22	ENSG00000164053	ATRIP
ENSG00000164054.17	ENSG00000164054	SHISA5
ENSG00000164061.5	ENSG00000164061	BSN
ENSG00000164062.13	ENSG00000164062	APEH
ENSG00000164068.16	ENSG00000164068	RNF123
ENSG00000164076.17	ENSG00000164076	CAMKV
ENSG00000164077.15	ENSG00000164077	MON1A
ENSG00000164078.14	ENSG00000164078	MST1R
ENSG00000164080.14	ENSG00000164080	RAD54L2
ENSG00000164081.13	ENSG00000164081	TEX264
ENSG00000164082.15	ENSG00000164082	GRM2
ENSG00000164086.10	ENSG00000164086	DUSP7
ENSG00000164087.8	ENSG00000164087	POC1A
ENSG00000164088.18	ENSG00000164088	PPM1M
ENSG00000164091.12	ENSG00000164091	WDR82
ENSG00000167165.19	ENSG00000167165	UGT1A6
ENSG00000168016.15	ENSG00000168016	TRANK1
ENSG00000168026.19	ENSG00000168026	TTC21A
ENSG00000168028.15	ENSG00000168028	RPSA
ENSG00000168032.10	ENSG00000168032	ENTPD3
ENSG00000168036.18	ENSG00000168036	CTNNB1
ENSG00000168038.11	ENSG00000168038	ULK4
ENSG00000168118.12	ENSG00000168118	RAB4A
ENSG00000168137.20	ENSG00000168137	SETD5
ENSG00000168148.4	ENSG00000168148	H3-4
ENSG00000168159.15	ENSG00000168159	RNF187
ENSG00000168237.18	ENSG00000168237	GLYCTK
ENSG00000168243.11	ENSG00000168243	GNG4
ENSG00000168264.11	ENSG00000168264	IRF2BP2
ENSG00000168268.11	ENSG00000168268	NT5DC2
ENSG00000168273.8	ENSG00000168273	SMIM4
ENSG00000168275.16	ENSG00000168275	COA6
ENSG00000168280.18	ENSG00000168280	KIF5C
ENSG00000168288.13	ENSG00000168288	MMADHC
ENSG00000168291.13	ENSG00000168291	PDHB
ENSG00000168297.16	ENSG00000168297	PXK
ENSG00000168301.13	ENSG00000168301	KCTD6
ENSG00000168306.13	ENSG00000168306	ACOX2
ENSG00000168309.18	ENSG00000168309	FAM107A
ENSG00000168314.19	ENSG00000168314	MOBP
ENSG00000168329.14	ENSG00000168329	CX3CR1
ENSG00000168334.9	ENSG00000168334	XIRP1
ENSG00000168356.13	ENSG00000168356	SCN11A
ENSG00000168374.11	ENSG00000168374	ARF4
ENSG00000168385.18	ENSG00000168385	SEPTIN2
ENSG00000168386.19	ENSG00000168386	FILIP1L
ENSG00000168389.18	ENSG00000168389	MFSD2A
ENSG00000168393.13	ENSG00000168393	DTYMK
ENSG00000168395.16	ENSG00000168395	ING5
ENSG00000168397.17	ENSG00000168397	ATG4B
ENSG00000168427.9	ENSG00000168427	KLHL30
ENSG00000168497.5	ENSG00000168497	CAVIN2
ENSG00000168505.7	ENSG00000168505	GBX2
ENSG00000168509.20	ENSG00000168509	HJV
ENSG00000168528.12	ENSG00000168528	SERINC2
ENSG00000168530.16	ENSG00000168530	MYL1
ENSG00000168542.16	ENSG00000168542	COL3A1
ENSG00000168582.5	ENSG00000168582	CRYGA
ENSG00000168653.11	ENSG00000168653	NDUFS5
ENSG00000168658.19	ENSG00000168658	VWA3B
ENSG00000168679.18	ENSG00000168679	SLC16A4
ENSG00000168702.18	ENSG00000168702	LRP1B
ENSG00000168710.18	ENSG00000168710	AHCYL1
ENSG00000168754.15	ENSG00000168754	FAM178B
ENSG00000168758.11	ENSG00000168758	SEMA4C
ENSG00000168763.16	ENSG00000168763	CNNM3
ENSG00000168765.19	ENSG00000168765	GSTM4
ENSG00000168874.13	ENSG00000168874	ATOH8
ENSG00000168878.19	ENSG00000168878	SFTPB
ENSG00000168883.20	ENSG00000168883	USP39
ENSG00000168887.11	ENSG00000168887	C2orf68
ENSG00000168890.14	ENSG00000168890	TMEM150A
ENSG00000168894.10	ENSG00000168894	RNF181
ENSG00000168899.5	ENSG00000168899	VAMP5
ENSG00000168906.13	ENSG00000168906	MAT2A
ENSG00000168918.14	ENSG00000168918	INPP5D
ENSG00000168955.4	ENSG00000168955	TM4SF20
ENSG00000169006.7	ENSG00000169006	NTSR2
ENSG00000169016.17	ENSG00000169016	E2F6
ENSG00000169031.21	ENSG00000169031	COL4A3
ENSG00000169047.6	ENSG00000169047	IRS1
ENSG00000169087.11	ENSG00000169087	HSPBAP1
ENSG00000169174.11	ENSG00000169174	PCSK9
ENSG00000169213.7	ENSG00000169213	RAB3B
ENSG00000169214.5	ENSG00000169214	OR6F1
ENSG00000169218.14	ENSG00000169218	RSPO1
ENSG00000169224.13	ENSG00000169224	GCSAML
ENSG00000169231.13	ENSG00000169231	THBS3
ENSG00000169241.19	ENSG00000169241	SLC50A1
ENSG00000169242.12	ENSG00000169242	EFNA1
ENSG00000169291.10	ENSG00000169291	SHE
ENSG00000169379.17	ENSG00000169379	ARL13B
ENSG00000169403.12	ENSG00000169403	PTAFR
ENSG00000169418.10	ENSG00000169418	NPR1
ENSG00000169432.19	ENSG00000169432	SCN9A
ENSG00000169442.9	ENSG00000169442	CD52
ENSG00000169469.9	ENSG00000169469	SPRR1B
ENSG00000169474.5	ENSG00000169474	SPRR1A
ENSG00000169504.15	ENSG00000169504	CLIC4
ENSG00000169507.10	ENSG00000169507	SLC38A11
ENSG00000169509.6	ENSG00000169509	CRCT1
ENSG00000169554.23	ENSG00000169554	ZEB2
ENSG00000169564.7	ENSG00000169564	PCBP1
ENSG00000169598.17	ENSG00000169598	DFFB
ENSG00000169599.13	ENSG00000169599	NFU1
ENSG00000169604.21	ENSG00000169604	ANTXR1
ENSG00000169605.7	ENSG00000169605	GKN1
ENSG00000169607.13	ENSG00000169607	CKAP2L
ENSG00000169618.7	ENSG00000169618	PROKR1
ENSG00000169621.11	ENSG00000169621	APLF
ENSG00000169629.12	ENSG00000169629	RGPD8
ENSG00000169679.15	ENSG00000169679	BUB1
ENSG00000169717.7	ENSG00000169717	ACTRT2
ENSG00000169756.17	ENSG00000169756	LIMS1
ENSG00000169764.16	ENSG00000169764	UGP2
ENSG00000169814.17	ENSG00000169814	BTD
ENSG00000169855.21	ENSG00000169855	ROBO1
ENSG00000169885.10	ENSG00000169885	CALML6
ENSG00000169905.13	ENSG00000169905	TOR1AIP2
ENSG00000169914.6	ENSG00000169914	OTUD3
ENSG00000169962.5	ENSG00000169962	TAS1R3
ENSG00000169964.8	ENSG00000169964	TMEM42
ENSG00000169967.17	ENSG00000169967	MAP3K2
ENSG00000169981.11	ENSG00000169981	ZNF35
ENSG00000169991.11	ENSG00000169991	IFFO2
ENSG00000169994.20	ENSG00000169994	MYO7B
ENSG00000170011.14	ENSG00000170011	MYRIP
ENSG00000170017.12	ENSG00000170017	ALCAM
ENSG00000170035.16	ENSG00000170035	UBE2E3
ENSG00000170044.9	ENSG00000170044	ZPLD1
ENSG00000170075.10	ENSG00000170075	GPR37L1
ENSG00000170128.5	ENSG00000170128	GPR25
ENSG00000170142.12	ENSG00000170142	UBE2E1
ENSG00000170144.22	ENSG00000170144	HNRNPA3
ENSG00000170166.6	ENSG00000170166	HOXD4
ENSG00000170178.7	ENSG00000170178	HOXD12
ENSG00000170248.15	ENSG00000170248	PDCD6IP
ENSG00000170264.13	ENSG00000170264	FAM161A
ENSG00000170266.16	ENSG00000170266	GLB1
ENSG00000170275.15	ENSG00000170275	CRTAP
ENSG00000170293.9	ENSG00000170293	CMTM8
ENSG00000170340.11	ENSG00000170340	B3GNT2
ENSG00000170364.13	ENSG00000170364	SETMAR
ENSG00000170382.12	ENSG00000170382	LRRN2
ENSG00000170385.10	ENSG00000170385	SLC30A1
ENSG00000170396.9	ENSG00000170396	ZNF804A
ENSG00000170417.16	ENSG00000170417	TMEM182
ENSG00000170485.17	ENSG00000170485	NPAS2
ENSG00000170498.10	ENSG00000170498	KISS1
ENSG00000170500.13	ENSG00000170500	LONRF2
ENSG00000170577.8	ENSG00000170577	SIX2
ENSG00000170634.13	ENSG00000170634	ACYP2
ENSG00000170745.12	ENSG00000170745	KCNS3
ENSG00000170802.17	ENSG00000170802	FOXN2
ENSG00000170820.12	ENSG00000170820	FSHR
ENSG00000170837.3	ENSG00000170837	GPR27
ENSG00000170854.18	ENSG00000170854	RIOX2
ENSG00000170860.4	ENSG00000170860	LSM3
ENSG00000170876.8	ENSG00000170876	TMEM43
ENSG00000170989.10	ENSG00000170989	S1PR1
ENSG00000171055.15	ENSG00000171055	FEZ2
ENSG00000171094.18	ENSG00000171094	ALK
ENSG00000171103.11	ENSG00000171103	TRMT61B
ENSG00000171126.8	ENSG00000171126	KCNG3
ENSG00000171132.14	ENSG00000171132	PRKCE
ENSG00000171135.15	ENSG00000171135	JAGN1
ENSG00000171148.14	ENSG00000171148	TADA3
ENSG00000171150.9	ENSG00000171150	SOCS5
ENSG00000171161.13	ENSG00000171161	ZNF672
ENSG00000171163.16	ENSG00000171163	ZNF692
ENSG00000171174.15	ENSG00000171174	RBKS
ENSG00000171180.3	ENSG00000171180	OR2M4
ENSG00000171227.7	ENSG00000171227	TMEM37
ENSG00000171303.8	ENSG00000171303	KCNK3
ENSG00000171357.6	ENSG00000171357	LURAP1
ENSG00000171385.11	ENSG00000171385	KCND3
ENSG00000171450.6	ENSG00000171450	CDK5R2
ENSG00000171488.15	ENSG00000171488	LRRC8C
ENSG00000171492.14	ENSG00000171492	LRRC8D
ENSG00000171502.15	ENSG00000171502	COL24A1
ENSG00000171517.6	ENSG00000171517	LPAR3
ENSG00000171551.12	ENSG00000171551	ECEL1
ENSG00000171596.7	ENSG00000171596	NMUR1
ENSG00000171603.18	ENSG00000171603	CLSTN1
ENSG00000171608.18	ENSG00000171608	PIK3CD
ENSG00000171612.7	ENSG00000171612	SLC25A33
ENSG00000171621.14	ENSG00000171621	SPSB1
ENSG00000171680.23	ENSG00000171680	PLEKHG5
ENSG00000171722.13	ENSG00000171722	SPATA46
ENSG00000171729.14	ENSG00000171729	TMEM51
ENSG00000171735.20	ENSG00000171735	CAMTA1
ENSG00000171786.6	ENSG00000171786	NHLH1
ENSG00000171790.16	ENSG00000171790	SLFNL1
ENSG00000171793.17	ENSG00000171793	CTPS1
ENSG00000171806.12	ENSG00000171806	METTL18
ENSG00000171812.13	ENSG00000171812	COL8A2
ENSG00000171819.5	ENSG00000171819	ANGPTL7
ENSG00000171824.14	ENSG00000171824	EXOSC10
ENSG00000171848.16	ENSG00000171848	RRM2
ENSG00000171853.16	ENSG00000171853	TRAPPC12
ENSG00000171863.15	ENSG00000171863	RPS7
ENSG00000171865.10	ENSG00000171865	RNASEH1
ENSG00000171872.5	ENSG00000171872	KLF17
ENSG00000171943.12	ENSG00000171943	SRGAP2C
ENSG00000171951.5	ENSG00000171951	SCG2
ENSG00000171960.12	ENSG00000171960	PPIH
ENSG00000172005.11	ENSG00000172005	MAL
ENSG00000172016.16	ENSG00000172016	REG3A
ENSG00000172020.13	ENSG00000172020	GAP43
ENSG00000172023.8	ENSG00000172023	REG1B
ENSG00000172031.7	ENSG00000172031	EPHX4
ENSG00000172037.14	ENSG00000172037	LAMB2
ENSG00000172046.21	ENSG00000172046	USP19
ENSG00000172053.18	ENSG00000172053	QARS1
ENSG00000172059.11	ENSG00000172059	KLF11
ENSG00000172071.15	ENSG00000172071	EIF2AK3
ENSG00000172073.4	ENSG00000172073	TEX37
ENSG00000172086.9	ENSG00000172086	KRCC1
ENSG00000172113.10	ENSG00000172113	NME6
ENSG00000172116.23	ENSG00000172116	CD8B
ENSG00000172139.15	ENSG00000172139	SLC9C1
ENSG00000172155.10	ENSG00000172155	LCE1D
ENSG00000172215.6	ENSG00000172215	CXCR6
ENSG00000172260.15	ENSG00000172260	NEGR1
ENSG00000172292.15	ENSG00000172292	CERS6
ENSG00000172318.6	ENSG00000172318	B3GALT1
ENSG00000172339.10	ENSG00000172339	ALG14
ENSG00000172340.15	ENSG00000172340	SUCLG2
ENSG00000172380.6	ENSG00000172380	GNG12
ENSG00000172410.5	ENSG00000172410	INSL5
ENSG00000172428.11	ENSG00000172428	COPS9
ENSG00000172456.18	ENSG00000172456	FGGY
ENSG00000172478.18	ENSG00000172478	MAB21L4
ENSG00000172482.5	ENSG00000172482	AGXT
ENSG00000172554.12	ENSG00000172554	SNTG2
ENSG00000172845.18	ENSG00000172845	SP3
ENSG00000172878.14	ENSG00000172878	METAP1D
ENSG00000172888.12	ENSG00000172888	ZNF621
ENSG00000172936.17	ENSG00000172936	MYD88
ENSG00000172939.9	ENSG00000172939	OXSR1
ENSG00000172940.13	ENSG00000172940	SLC22A13
ENSG00000172954.14	ENSG00000172954	LCLAT1
ENSG00000172969.8	ENSG00000172969	FRG2C
ENSG00000172985.11	ENSG00000172985	SH3RF3
ENSG00000172986.13	ENSG00000172986	GXYLT2
ENSG00000172995.17	ENSG00000172995	ARPP21
ENSG00000173080.6	ENSG00000173080	RXFP4
ENSG00000173110.8	ENSG00000173110	HSPA6
ENSG00000173163.11	ENSG00000173163	COMMD1
ENSG00000173166.18	ENSG00000173166	RAPH1
ENSG00000173171.15	ENSG00000173171	MTX1
ENSG00000173175.16	ENSG00000173175	ADCY5
ENSG00000173193.15	ENSG00000173193	PARP14
ENSG00000173200.13	ENSG00000173200	PARP15
ENSG00000173207.13	ENSG00000173207	CKS1B
ENSG00000173212.5	ENSG00000173212	MAB21L3
ENSG00000173218.15	ENSG00000173218	VANGL1
ENSG00000173226.17	ENSG00000173226	IQCB1
ENSG00000173230.17	ENSG00000173230	GOLGB1
ENSG00000173272.16	ENSG00000173272	MZT2A
ENSG00000173285.5	ENSG00000173285	OR10K1
ENSG00000173302.5	ENSG00000173302	GPR148
ENSG00000173349.6	ENSG00000173349	SFT2D3
ENSG00000173366.11	ENSG00000173366	
ENSG00000173369.18	ENSG00000173369	C1QB
ENSG00000173372.18	ENSG00000173372	C1QA
ENSG00000173389.16	ENSG00000173389	IQCF1
ENSG00000173402.13	ENSG00000173402	DAG1
ENSG00000173406.16	ENSG00000173406	DAB1
ENSG00000173409.14	ENSG00000173409	ARV1
ENSG00000173421.17	ENSG00000173421	IHO1
ENSG00000173436.15	ENSG00000173436	MICOS10
ENSG00000173473.11	ENSG00000173473	SMARCC1
ENSG00000173531.16	ENSG00000173531	MST1
ENSG00000173540.14	ENSG00000173540	GMPPB
ENSG00000173557.15	ENSG00000173557	FAM166C
ENSG00000173559.15	ENSG00000173559	NABP1
ENSG00000173567.16	ENSG00000173567	ADGRF3
ENSG00000173578.9	ENSG00000173578	XCR1
ENSG00000173614.14	ENSG00000173614	NMNAT1
ENSG00000173627.8	ENSG00000173627	APOBEC4
ENSG00000173641.18	ENSG00000173641	HSPB7
ENSG00000173660.12	ENSG00000173660	UQCRH
ENSG00000173662.21	ENSG00000173662	TAS1R1
ENSG00000173692.14	ENSG00000173692	PSMD1
ENSG00000173699.17	ENSG00000173699	SPATA3
ENSG00000173702.7	ENSG00000173702	MUC13
ENSG00000173705.9	ENSG00000173705	SUSD5
ENSG00000173706.15	ENSG00000173706	HEG1
ENSG00000173726.11	ENSG00000173726	TOMM20
ENSG00000173728.11	ENSG00000173728	C1orf100
ENSG00000173744.18	ENSG00000173744	AGFG1
ENSG00000173769.4	ENSG00000173769	TOPAZ1
ENSG00000173846.13	ENSG00000173846	PLK3
ENSG00000173947.14	ENSG00000173947	PIFO
ENSG00000173960.14	ENSG00000173960	UBXN2A
ENSG00000174021.12	ENSG00000174021	GNG5
ENSG00000174059.17	ENSG00000174059	CD34
ENSG00000174151.15	ENSG00000174151	CYB561D1
ENSG00000174173.7	ENSG00000174173	TRMT10C
ENSG00000174175.17	ENSG00000174175	SELP
ENSG00000174255.8	ENSG00000174255	ZNF80
ENSG00000174279.5	ENSG00000174279	EVX2
ENSG00000174307.7	ENSG00000174307	PHLDA3
ENSG00000174332.6	ENSG00000174332	GLIS1
ENSG00000174348.14	ENSG00000174348	PODN
ENSG00000174371.17	ENSG00000174371	EXO1
ENSG00000174453.10	ENSG00000174453	VWC2L
ENSG00000174500.13	ENSG00000174500	GCSAM
ENSG00000174501.15	ENSG00000174501	ANKRD36C
ENSG00000174502.19	ENSG00000174502	SLC26A9
ENSG00000174514.13	ENSG00000174514	MFSD4A
ENSG00000174529.7	ENSG00000174529	TMEM81
ENSG00000174567.8	ENSG00000174567	GOLT1A
ENSG00000174574.16	ENSG00000174574	AKIRIN1
ENSG00000174606.14	ENSG00000174606	ANGEL2
ENSG00000174738.13	ENSG00000174738	NR1D2
ENSG00000174748.22	ENSG00000174748	RPL15
ENSG00000174827.14	ENSG00000174827	PDZK1
ENSG00000174839.13	ENSG00000174839	DENND6A
ENSG00000174840.9	ENSG00000174840	PDE12
ENSG00000174842.17	ENSG00000174842	GLMN
ENSG00000174844.15	ENSG00000174844	DNAH12
ENSG00000174876.17	ENSG00000174876	AMY1B
ENSG00000174950.11	ENSG00000174950	CD164L2
ENSG00000175084.13	ENSG00000175084	DES
ENSG00000175087.10	ENSG00000175087	PDIK1L
ENSG00000175105.8	ENSG00000175105	ZNF654
ENSG00000175130.7	ENSG00000175130	MARCKSL1
ENSG00000175137.11	ENSG00000175137	SH3BP5L
ENSG00000175143.5	ENSG00000175143	OR2T1
ENSG00000175161.14	ENSG00000175161	CADM2
ENSG00000175206.11	ENSG00000175206	NPPA
ENSG00000175262.15	ENSG00000175262	C1orf127
ENSG00000175279.22	ENSG00000175279	CENPS
ENSG00000175455.16	ENSG00000175455	CCDC14
ENSG00000175497.17	ENSG00000175497	DPP10
ENSG00000175697.11	ENSG00000175697	GPR156
ENSG00000175701.11	ENSG00000175701	MTLN
ENSG00000175707.10	ENSG00000175707	KDF1
ENSG00000175756.14	ENSG00000175756	AURKAIP1
ENSG00000175792.12	ENSG00000175792	RUVBL1
ENSG00000175793.12	ENSG00000175793	SFN
ENSG00000175874.10	ENSG00000175874	CREG2
ENSG00000175879.9	ENSG00000175879	HOXD8
ENSG00000175928.6	ENSG00000175928	LRRN1
ENSG00000175984.15	ENSG00000175984	DENND2C
ENSG00000176020.9	ENSG00000176020	AMIGO3
ENSG00000176022.7	ENSG00000176022	B3GALT6
ENSG00000176040.14	ENSG00000176040	TMPRSS7
ENSG00000176083.18	ENSG00000176083	ZNF683
ENSG00000176092.17	ENSG00000176092	CRYBG2
ENSG00000176095.12	ENSG00000176095	IP6K1
ENSG00000176142.13	ENSG00000176142	TMEM39A
ENSG00000176204.14	ENSG00000176204	LRRTM4
