Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X1KO	X1WT	X2WT	X3KO	X3WT	X4KO	X4WT	X5KO	external_gene_name	gene_biotype	description
ENSRNOG00000028910	1389.1567614352452	0.6773432714795116	0.10153953825616684	6.670734209670037	2.5452682361565235e-11	4.0929945580855424e-10	1675.5339293004179	900.101584040449	1115.7262040534777	1855.6733492499893	1116.577269777105	1609.4439160761547	1143.8561341089937	1696.3417048753747	Ccdc9b	protein_coding	coiled-coil domain containing 9B [Source:RGD Symbol;Acc:1565536]
ENSRNOG00000050794	3537.29302469177	0.6771794946756793	0.11933543091443438	5.674588757811827	1.390222218577418e-8	1.441961328735388e-7	4529.781271599307	2646.6634181499257	2822.424966357006	5121.256251030675	2990.276008921448	3825.5727458294537	2427.823160147001	3934.546375499343	Pdlim4	protein_coding	PDZ and LIM domain 4 [Source:RGD Symbol;Acc:3575]
ENSRNOG00000021931	1017.569483851662	0.6765705026602367	0.21736599641262833	3.112586668688948	0.0018545555161404049	0.006211347389932138	891.2223366573804	697.3373416284766	693.4244605259576	1046.8187406666104	864.6751734268835	1853.0609150915882	878.564199390944	1215.452703425455	Uba6	protein_coding	ubiquitin-like modifier activating enzyme 6 [Source:RGD Symbol;Acc:1308324]
ENSRNOG00000002241	644.0740046219374	0.6764549276915449	0.0832233106159589	8.12819055965106	4.357458310153967e-16	1.3476256349702863e-14	831.9273021620305	501.0100592930747	476.0265215502519	813.3234185755522	526.4470777656312	774.859229126508	478.9036224131028	750.0948060893485	Hspbap1	protein_coding	HSPB1 associated protein 1 [Source:RGD Symbol;Acc:620870]
ENSRNOG00000025140	424.40314610073017	0.6764045894898958	0.1515965995930325	4.46187177882441	8.124683803633714e-6	4.879136524887168e-5	555.217141183731	428.0578450919418	296.1109858462197	496.0379091312434	305.67894838004395	535.1715365468073	275.6279841226491	503.32281850320544	Zfat	protein_coding	zinc finger and AT hook domain containing [Source:RGD Symbol;Acc:1310886]
ENSRNOG00000021314	1153.8424310908892	0.6762935403967562	0.13570997315922165	4.983373916103389	6.24850354122768e-7	4.746561940141385e-6	1397.0269490949865	775.6536892267516	929.5636011374999	1716.0230369945718	870.3358946931806	1167.0040114126414	976.1824437677155	1398.9498223997664	Fdft1	protein_coding	farnesyl diphosphate farnesyl transferase 1 [Source:RGD Symbol;Acc:61834]
ENSRNOG00000026643	378.801781653622	0.6751028279689996	0.16231417020373454	4.1592353096566965	3.193148127334561e-5	1.686496624106112e-4	514.7887085732651	303.6099502782444	206.1532179942036	418.9509367662529	326.9066531286581	449.51265624783224	330.75358094717893	479.73854929334095	Chordc1	protein_coding	cysteine and histidine rich domain containing 1 [Source:RGD Symbol;Acc:1304679]
ENSRNOG00000018198	803.0727534235766	0.6749090801253669	0.15508952602646295	4.351738621022074	1.3506221909418017e-5	7.745245967512699e-5	1031.3742363736621	679.0992880781934	577.2290103837701	759.6976986694718	694.8535354379702	1164.6464275512017	524.8416197668777	992.8402111274659	Dapk1	protein_coding	death associated protein kinase 1 [Source:RGD Symbol;Acc:1311629]
ENSRNOG00000024428	63.511150489044574	0.6749089939635274	0.24955585807574257	2.7044405976584454	0.006841950160833385	0.019258069482134276	71.87276908527262	51.49568061256442	44.97888392600806	55.86012490216705	56.607212662971094	101.37610604190623	43.64109748608611	82.257329195381	Kif20a	protein_coding	kinesin family member 20A [Source:RGD Symbol;Acc:1307695]
ENSRNOG00000071217	386.125904816856	0.6745380924521313	0.1277452977187473	5.280335984947485	1.2894720896705522e-7	1.1331947709587912e-6	504.00779321047423	313.26539039310023	277.36978421038305	536.2571990608037	285.866423948004	394.50236614757307	311.22993207182463	466.5083494926853	Chek1	protein_coding	checkpoint kinase 1 [Source:RGD Symbol;Acc:620545]
ENSRNOG00000036592	504.1872940925352	0.6744868785217841	0.10713544758329056	6.295646247218188	3.061217843164047e-10	4.090570478104755e-9	658.5342467438104	346.5230174553814	416.0546763155745	653.5634613553544	403.3263902236691	550.1029010025919	388.1760776393975	617.2175820045022	Zfp518a	protein_coding	zinc finger protein 518A [Source:RGD Symbol;Acc:1305314]
ENSRNOG00000013907	919.8217611381247	0.6736211937090842	0.11404130600637437	5.90681760231185	3.487795420137064e-9	3.949333006858013e-8	1326.9509992368457	650.1329677336258	678.4314992172882	1100.4444605726908	724.57232208603	1029.4782861619935	782.0944049480169	1066.4691491485062	Sall1	protein_coding	spalt-like transcription factor 1 [Source:RGD Symbol;Acc:1309916]
ENSRNOG00000011156	242.9190445403798	0.673541256607166	0.20223012984303756	3.3305682844091535	8.666890352010491e-4	0.003201960779317787	350.379749290704	205.98272245025768	147.4307862019153	217.8544871184515	234.91993255133005	309.6293471357446	161.93144067205634	315.22389090257894	Clstn3	protein_coding	calsyntenin 3 [Source:RGD Symbol;Acc:621153]
ENSRNOG00000031439	1356.2605242386962	0.6727257449364639	0.14142195105358166	4.756869353906615	1.9661832517671804e-6	1.3460915447246213e-5	1962.1265960279425	1130.7593201175605	1042.01081095252	1872.4313867206395	1026.005729516351	1296.671123791824	981.9246934369374	1538.154533345796	AC117869.1	protein_coding	similar to 40S ribosomal protein S16 [Source:RGD Symbol;Acc:1563834]
ENSRNOG00000021903	129.58016508158315	0.6726733465599293	0.17733042209996028	3.7933330254001576	1.4863859415846875e-4	6.715467499778967e-4	149.1359958519407	97.62722782798672	81.21187375529233	136.2987047612876	118.8751465922393	183.89154119229502	103.36049404599342	166.24033662563014	Atad5	protein_coding	ATPase family, AAA domain containing 5 [Source:RGD Symbol;Acc:1561464]
ENSRNOG00000022260	980.7422169397308	0.672243221657653	0.12689928289815056	5.29745485005771	1.1742792798058762e-7	1.0411573677398326e-6	1375.4651183694048	731.6677953701861	629.7043749641128	1099.3272580746475	877.411796276052	1128.49680834246	787.8366546172387	1216.0279295037444	Senp1	protein_coding	SUMO specific peptidase 1 [Source:RGD Symbol;Acc:1310275]
ENSRNOG00000023257	22313.95772527252	0.6719761295080848	0.08461643448553184	7.9414375421713475	1.9985133660282687e-15	5.616088141711e-14	28876.681799235404	18064.25562821583	16301.097182850754	29562.295300724847	17835.51752978562	24244.606569758518	16634.148841801874	26993.058949807335	Adamts9	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif, 9 [Source:RGD Symbol;Acc:1306889]
ENSRNOG00000036942	1141.890456560733	0.6711714194509898	0.14012841734482642	4.789688145833966	1.67040712009479e-6	1.1624137083769462e-5	1504.8361027228955	1093.2103863375655	827.1116988615926	1318.2989476911423	689.1928141716731	1419.265484586687	911.8692474724307	1371.3389706418764	Tnfrsf9	protein_coding	TNF receptor superfamily member 9 [Source:RGD Symbol;Acc:1598208]
ENSRNOG00000013135	2558.338659896186	0.6702484626993376	0.1358366837470993	4.934222804991367	8.047053913992488e-7	5.962856375953173e-6	3594.5368638771965	1819.5140483106095	1849.1318947358868	3628.6737136447714	2117.109753595119	2646.7808151096137	2110.8509784059543	2700.1112114903385	Ptpn12	protein_coding	protein tyrosine phosphatase, non-receptor type 12 [Source:RGD Symbol;Acc:620894]
ENSRNOG00000014365	1890.0368262822162	0.6700038601339863	0.11143571343299954	6.012469786329537	1.8271789504394246e-9	2.16914991611114e-8	2514.648508370976	1472.9910308552282	1561.766802986391	2500.2991906209973	1488.7696930361399	1922.2167083604854	1311.529824450272	2348.0728515772394	Gne	protein_coding	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:RGD Symbol;Acc:69239]
ENSRNOG00000010697	324.3387751980863	0.6698265216247211	0.20760692606582093	3.2264170291330037	0.0012535056951038968	0.0044159841407898	354.8717973585335	286.4447234073896	214.8991120909274	310.58229445604877	247.65655540049855	572.1070170426956	252.6589854457617	355.4897163828354	Hadh	protein_coding	hydroxyacyl-CoA dehydrogenase [Source:RGD Symbol;Acc:69321]
ENSRNOG00000009068	117.30086138676313	0.6698160313359555	0.2706666532152009	2.4746898939316324	0.01333519080973652	0.03407210737476404	116.793249763568	112.64680133998468	99.95307539112902	118.42346479259415	73.58937646186243	219.2552991138902	75.79769563372851	121.94792859734807	Phlda3	protein_coding	pleckstrin homology-like domain, family A, member 3 [Source:RGD Symbol;Acc:1310502]
ENSRNOG00000004016	1190.1525630984129	0.6694783120318939	0.0833452161547941	8.032594345768997	9.543279818500065e-16	2.8028414008605138e-14	1565.029546831811	900.101584040449	959.5495237548386	1479.1761074093833	967.9833365368057	1351.681413892083	848.7045011109903	1448.9944912109422	Msl3	protein_coding	MSL complex subunit 3 [Source:MGI Symbol;Acc:MGI:1341851]
ENSRNOG00000059276	147.16155216620075	0.6691335344673259	0.1532910786427463	4.365117268349192	1.2705457895386231e-5	7.315800926352923e-5	172.49464580465428	112.64680133998468	102.45190227590724	180.98680468302123	124.53586785853642	161.10156386504477	115.99344331828149	207.08138818417595	BC055324	protein_coding	cDNA sequence BC055324 [Source:MGI Symbol;Acc:MGI:3590554]
ENSRNOG00000033570	2326.1453848905403	0.6690783494883765	0.09856134965219801	6.788445489529226	1.13348190123678e-11	1.9213540404030668e-10	3046.506999601993	1975.0739168277314	1712.9458295154734	2890.2028624381232	1893.5112635763833	2545.4047090677072	1603.2361076467423	2942.281390450167	Arhgap8	protein_coding	Rho GTPase activating protein 8 [Source:RGD Symbol;Acc:1303143]
ENSRNOG00000058288	334.4781606237171	0.669008245473096	0.2692292245453783	2.4849020257841117	0.012958709384224127	0.03328613523427263	424.0493376031084	281.0805900102475	219.89676586048384	263.6597895382285	251.90209635022137	300.98487297713245	281.370233791871	652.8815988584436	Tcf19	protein_coding	transcription factor 19 [Source:RGD Symbol;Acc:1302974]
ENSRNOG00000009736	532.0199196186709	0.6680291583434264	0.24661307918644976	2.7088147982547532	0.00675240205250422	0.01904474583564753	563.3028277058241	565.3796600587802	311.10394715488906	481.51427665667995	435.87553750487746	932.03148655582	331.9020308810233	635.0495904314729	A4galt	protein_coding	alpha 1,4-galactosyltransferase (P blood group) [Source:RGD Symbol;Acc:621583]
ENSRNOG00000017065	294.3750202626301	0.6679351568241861	0.1557443722042294	4.28866319450898	1.7975170363208695e-5	1.0049106313099851e-4	353.07497813140174	230.65773607711148	244.8850347082661	338.5123569071323	232.0895719181815	451.08437882212536	202.12718835660934	302.5689171802126	Arhgap28	protein_coding	Rho GTPase activating protein 28 [Source:RGD Symbol;Acc:1559882]
ENSRNOG00000064614	66.51887351897767	0.6677922904502751	0.271600851133602	2.4587267958220953	0.013943067817935756	0.03534327590648214	119.48847860426572	53.641333971421275	52.475364580342735	74.85256736890385	50.946491396673984	56.58201267455231	48.23489722146359	75.92984233419784		protein_coding	similar to developmental pluripotency-associated 2 [Source:NCBI gene (formerly Entrezgene);Acc:683282]
ENSRNOG00000039949	38.400607441847896	0.6676921965206603	0.27099932393100407	2.463814989777072	0.013746704791070794	0.0349493545161624	45.818890291861294	30.039147023995913	23.738855405393142	36.867682435430254	29.718786648059826	54.22442881311263	35.60194794917551	51.19512096775461	Rad54b	protein_coding	RAD54 homolog B [Source:RGD Symbol;Acc:1306507]
ENSRNOG00000019240	212.98288385632637	0.6670731858748771	0.19539178455732462	3.4140288312847114	6.400980176375425e-4	0.0024449171741644407	249.75787257132234	190.96314893825974	118.69427702696571	206.68246213801808	158.50019545631906	286.0535085213478	190.64268901816564	302.5689171802126	Ampd2	protein_coding	adenosine monophosphate deaminase 2 [Source:RGD Symbol;Acc:2110]
ENSRNOG00000003224	300.7069589081435	0.6667224928452665	0.12437229070187124	5.36069963078388	8.29002589739682e-8	7.584768421106653e-7	370.14476078915396	192.03597561768817	243.63562126587698	393.255279311256	253.31727666679566	373.28411139461593	241.17448610731796	338.80816011244343	Nudt16l1	protein_coding	nudix hydrolase 16 like 1 [Source:RGD Symbol;Acc:1561451]
ENSRNOG00000000987	254.04375513414433	0.6662588373050673	0.1190502728314151	5.596449478520256	2.1878603794062348e-8	2.2017866768837164e-7	323.4274608837268	213.49250920625667	211.15087176376005	289.3554469932253	183.97344115465606	326.9182954529689	176.86128981203316	307.1707258065277	Ptcd1	protein_coding	pentatricopeptide repeat domain 1 [Source:RGD Symbol;Acc:1311473]
ENSRNOG00000016980	112.9085440763933	0.665778486399681	0.26869017365224723	2.477866895353479	0.01321704417224715	0.0338213184483293	132.96462280775435	80.4620009571319	81.21187375529233	208.91686713410476	87.7411796276052	87.23060287326814	98.76669431061593	125.9745111453737	Qprt	protein_coding	quinolinate phosphoribosyltransferase [Source:RGD Symbol;Acc:1310309]
ENSRNOG00000016258	4550.472055324244	0.6655665265625169	0.10675696388602589	6.234408532571965	4.534882019403955e-10	5.905819793861179e-9	5904.347980355145	3872.904312736616	3961.8900258158765	5713.373574993646	3068.1109263330336	5369.004313785297	3170.870267344309	5343.275041230029	Zfp516	protein_coding	zinc finger protein 516 [Source:RGD Symbol;Acc:1306817]
ENSRNOG00000014997	4020.68900398739	0.6655485015931638	0.21753927584213742	3.059440641312675	0.0022175072647194413	0.007274301027197749	3556.8036601074286	2999.623395681878	3102.293577452167	3786.199265868883	3208.213777673887	7622.854485321631	3128.3776197920674	4761.1462500011785	Igf2r	protein_coding	insulin-like growth factor 2 receptor [Source:RGD Symbol;Acc:2871]
ENSRNOG00000011484	83.52636099876732	0.6647155758904036	0.2625797979973525	2.531480262229106	0.011358220982305487	0.029721117456714914	111.40279208217255	67.5880808039908	67.46832588901209	135.18150226324425	79.25009772815953	84.87301901182846	43.64109748608611	78.80597272564474		protein_coding	similar to ribosomal protein L10a [Source:RGD Symbol;Acc:1588266]
ENSRNOG00000021056	54.200424030320505	0.6645830421127723	0.2292990003736206	2.898325073506201	0.0037516152058381168	0.011551072989115249	73.66958831240443	50.422853933136	47.477710810786284	62.563339890427095	32.549147281208384	62.86890297172479	36.75039788301988	67.30145115985718	Kcnj14	protein_coding	potassium inwardly-rectifying channel, subfamily J, member 14 [Source:RGD Symbol;Acc:628872]
ENSRNOG00000039203	279.67590172576195	0.664382178125582	0.19257564110808498	3.4499803521499945	5.606273550055201e-4	0.0021663163464203704	408.776374172488	226.36642935939778	271.12271699843745	391.02087431516935	191.04934273752744	289.19695366993403	175.71283987818882	284.16168267495254	AABR07040892.1	protein_coding	similar to 40S ribosomal protein S9 [Source:RGD Symbol;Acc:1566136]
ENSRNOG00000010735	1201.47422963352	0.6617714139173954	0.06931312635471841	9.54756261506225	1.3278343283378981e-21	7.512700111201412e-20	1503.9376931093295	955.888571370727	993.2836866993446	1456.8320574485167	892.978779758369	1464.059577954041	879.7126493247883	1465.1008214030448	Nfyc	protein_coding	nuclear transcription factor Y subunit gamma [Source:RGD Symbol;Acc:3173]
ENSRNOG00000038102	86.47938195836234	0.6608825460530998	0.19604090448128952	3.3711461789147967	7.485612634687639e-4	0.0028147168024230005	109.60597285504073	84.75330767484562	59.97184523467741	90.49340234151062	62.26793392926821	116.30747049769086	60.86784649375168	107.56727664011362	Elmod3	protein_coding	ELMO domain containing 3 [Source:RGD Symbol;Acc:1306408]
ENSRNOG00000033024	1546.972124580903	0.6599415968971423	0.20267814259906786	3.2561063982247953	0.0011295141598630632	0.0040278227323784655	2193.9162763279464	1484.7921243289409	1273.1522977945058	2340.5392334007993	1089.6888437621935	1308.4590430990222	947.4711954216064	1737.7579825122098	AC099453.1	protein_coding	60S ribosomal protein L31-like [Source:RGD Symbol;Acc:6500827]
ENSRNOG00000012356	208.5568108652211	0.6595398856495579	0.18679996699804535	3.5307280630111633	4.14417575266288e-4	0.0016660413785123084	309.0529070666723	207.0555491296861	172.41905504969756	240.1985370793183	131.6117694414078	237.33010871826107	134.36864225979144	236.41791817693422	Slc36a1	protein_coding	solute carrier family 36 member 1 [Source:RGD Symbol;Acc:619801]
ENSRNOG00000009910	305.982178863498	0.6592011034069698	0.17228506823349812	3.826223074152624	1.3012438123946338e-4	5.962389375482129e-4	393.5034107418676	281.0805900102475	162.42374751058466	353.03598938169574	275.9601617319841	381.14272426608153	229.68998676887426	371.0208204966486	Swap70	protein_coding	switching B-cell complex subunit SWAP70 [Source:RGD Symbol;Acc:1305579]
ENSRNOG00000028493	3643.8163423073374	0.6590737735758969	0.14653902882557407	4.497598891285098	6.872519754268149e-6	4.200361750279037e-5	4990.665403358617	2633.7894979967846	2832.4202738961185	5488.815872886934	2847.342796947446	3573.3112726554077	2987.11827792921	3797.067342788182	Ppp1r15b	protein_coding	protein phosphatase 1, regulatory subunit 15B [Source:RGD Symbol;Acc:1307944]
ENSRNOG00000000440	1613.907006014928	0.6585385557303218	0.08679693472421793	7.587117653667296	3.271000585366033e-14	7.837891912554842e-13	2105.872134198488	1303.4844155055368	1173.1992224033768	1902.5958541678096	1365.6490054941778	2038.5241788581764	1165.676682852037	1856.2545546398217	Pbx2	protein_coding	PBX homeobox 2 [Source:RGD Symbol;Acc:1303084]
ENSRNOG00000010111	854.9749515528225	0.6580012747388142	0.27487048933110825	2.3938592911157794	0.0166721433803447	0.041174109425589966	715.1340523984625	758.4884623558968	673.4338454477318	748.5256736890384	650.9829456241677	1806.6950991499411	570.7796171206526	915.7599166366892	Exoc3l4	protein_coding	exocyst complex component 3-like 4 [Source:RGD Symbol;Acc:1307749]
ENSRNOG00000011007	1984.7245564139319	0.6567442530727947	0.07102729658786616	9.246364209573319	2.322587273905286e-20	1.145516294829613e-18	2631.4417581345438	1465.4812440992291	1607.995100354788	2365.1176883577527	1562.3590694980023	2367.014196885438	1527.4384120130137	2350.9489819686864	Ube2o	protein_coding	ubiquitin-conjugating enzyme E2O [Source:RGD Symbol;Acc:1310297]
ENSRNOG00000015585	38.74622797562643	0.6563589896004443	0.2640970999850106	2.4852941953459444	0.012944440993198242	0.03325453428730974	38.631613383334034	31.11197370342434	31.235336059727818	46.92250491782032	26.88842601491127	58.15373524884543	31.008148213798023	46.01808626315021	Suv39h2	protein_coding	suppressor of variegation 3-9 homolog 2 [Source:RGD Symbol;Acc:1306969]
ENSRNOG00000016892	1333.2756704739852	0.6563228540894118	0.17527564956036468	3.744518167444447	1.807402991643817e-4	7.991593416005868e-4	1510.226560404291	1344.2518293238172	893.3306113082156	1345.1118076441826	1055.724516164411	1972.5118307378652	847.556051177146	1697.4921570319534	Nr2f6	protein_coding	nuclear receptor subfamily 2, group F, member 6 [Source:RGD Symbol;Acc:621685]
ENSRNOG00000055525	2747.911410996374	0.6556190432523199	0.09204921347670199	7.12248392451783	1.0599912033943695e-12	2.112116747682279e-11	3837.107459539992	2254.008853479122	2080.2733815778724	3182.9099169254782	2173.71696625809	3067.216603733023	2028.1625831691597	3359.895523288255	Kmt2b	protein_coding	lysine methyltransferase 2B [Source:RGD Symbol;Acc:7678027]
ENSRNOG00000003129	1834.8902285429597	0.6555266363591629	0.11227489723320488	5.83858593962973	5.264572529431576e-9	5.824772627887113e-8	2313.404754932212	1405.4029500512374	1523.0349862723283	2538.2840755544707	1548.2072663322595	2036.1665949967366	1223.0991795442553	2091.522020660177	Zfp496	protein_coding	zinc finger protein 496 [Source:RGD Symbol;Acc:1304611]
ENSRNOG00000024972	371.6356731964722	0.6553604289603441	0.19694518949480083	3.3276285175660254	8.758857814097488e-4	0.0032315000338334803	344.98929160930857	303.6099502782444	283.6168514223286	404.42730429168944	288.6967845811526	649.907284470205	279.07333392418224	418.7645849946669	Cox10	protein_coding	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:RGD Symbol;Acc:1594623]
ENSRNOG00000010161	5680.501733162684	0.6551013973897705	0.12482043706889266	5.248350452644206	1.5346714608836706e-7	1.3218959828802983e-6	8134.200641225729	5190.335475074722	3959.391198931098	7116.579912536082	4149.3086881957815	6416.557409551661	4348.031449534789	6129.609090251608	Myo10	protein_coding	myosin X [Source:RGD Symbol;Acc:1307193]
ENSRNOG00000027099	407.4720702747994	0.6542407314424296	0.1236946178927945	5.289160859120456	1.2287879070986991e-7	1.0866390498896336e-6	545.334635434506	354.0328042113804	321.09925469400196	539.6088065549337	275.9601617319841	447.1550723863926	312.378382005669	464.2074451795278	Fbxl2	protein_coding	F-box and leucine-rich repeat protein 2 [Source:RGD Symbol;Acc:1562243]
ENSRNOG00000020025	71.6977555596229	0.6542084612846721	0.1942573589726911	3.367740942965468	7.578677180967884e-4	0.0028461700606304424	88.04414212945895	50.422853933136	57.473018349899185	82.67298485520723	66.51347487899103	95.08921574473375	49.383347155307966	83.98300743024913	Slc29a2	protein_coding	solute carrier family 29 member 2 [Source:RGD Symbol;Acc:69296]
ENSRNOG00000053991	1017.210762887212	0.6541083113805356	0.14845964043369583	4.405967234392364	1.0531288278746579e-5	6.175313823624121e-5	1090.669270869012	816.4211030450318	813.3681509953124	997.6618307527035	755.7062890506642	1310.816626960462	778.6490551464838	1574.3937762780265	P3h1	protein_coding	prolyl 3-hydroxylase 1 [Source:RGD Symbol;Acc:628823]
ENSRNOG00000021395	3421.5269394291918	0.6538755673540447	0.14154217043876777	4.619651975994789	3.843842442237019e-6	2.4847643330272698e-5	4765.164590353575	2776.475446360765	2854.9097158591226	4904.518966410267	2487.8869965375798	3252.679867499611	2515.105355119173	3815.474577293442		protein_coding	ribosomal protein S8-like [Source:RGD Symbol;Acc:2322993]
ENSRNOG00000025742	449.3365042391223	0.6530891133316415	0.09340691715584964	6.991870979340438	2.7124427610856553e-12	5.0928295437609353e-11	583.96624881784	348.6686708142383	363.5793117352318	560.8356540177572	355.2102594601436	509.2381140709708	329.6051310133345	543.5886439834619	Lmnb2	protein_coding	lamin B2 [Source:RGD Symbol;Acc:1563803]
ENSRNOG00000049099	143.11236015027242	0.6516724875146	0.18777450905594842	3.470505612241706	5.194794870392247e-4	0.0020300379954360276	210.2278495744224	127.66637485198262	123.69193079652216	182.1040071810646	89.15635994417948	143.0267542606739	103.36049404599342	165.66511054734076	AABR07017250.1	protein_coding	ribosomal protein S10-like [Source:RGD Symbol;Acc:2320523]
ENSRNOG00000018962	267.6014660171133	0.6514775020147265	0.17029782252969938	3.8255186844864735	1.30497035815788e-4	5.977845531805269e-4	355.77020697209946	249.96861630682312	233.64031372676408	281.53502950692194	183.97344115465606	304.1283181257187	165.37679047358947	366.4190118703336	Ctf1	protein_coding	cardiotrophin 1 [Source:RGD Symbol;Acc:2442]
ENSRNOG00000018477	2854.464536357226	0.650952650754831	0.07216564341498409	9.020257008055314	1.876485465894439e-19	8.375858740510877e-18	3508.2895409748694	2357.0002147042505	2186.473524180947	3739.2767609510624	2085.975786630485	3414.5672926518027	2249.8134204011235	3294.319750363266	Otud4	protein_coding	OTU deubiquitinase 4 [Source:RGD Symbol;Acc:1305606]
ENSRNOG00000054902	226.87218191302009	0.6507023678698759	0.14709724087587364	4.423620483942074	9.706046215625555e-6	5.7512148451746936e-5	327.0210993379904	185.5990155411176	188.66142980075603	290.47264949126867	161.33055608946762	251.47561188689917	168.82214027512256	241.5949528815386	Trpc1	protein_coding	transient receptor potential cation channel, subfamily C, member 1 [Source:RGD Symbol;Acc:619783]
ENSRNOG00000018645	11278.501912371396	0.6505073411809469	0.1495533536462096	4.349667361654874	1.3634419270893086e-5	7.810818516955583e-5	16248.636270953006	9299.261657285591	9396.838500208516	16217.311461597137	8317.014720507028	10893.609162425613	8096.572033602817	11758.771492391457	Rpsa	protein_coding	ribosomal protein SA [Source:RGD Symbol;Acc:71026]
ENSRNOG00000000303	252.04317018660933	0.6501516319708537	0.12829317476166252	5.067702418142486	4.0264622910572824e-7	3.1828510434557253e-6	279.4053898189973	205.98272245025768	194.9084970127016	278.1834220127919	182.5582608380818	341.84965990875355	202.12718835660934	331.3302210946815	Cep57l1	protein_coding	centrosomal protein 57-like 1 [Source:RGD Symbol;Acc:1311358]
ENSRNOG00000026919	46.88572546522014	0.6500170682883757	0.27594541580241133	2.3556001696865136	0.018492810378153497	0.044968071462875195	53.90457681395446	24.675013626853787	36.23298982928427	46.92250491782032	41.040229180654045	72.29923841748351	44.78954741993048	55.221703515780256	RGD1565367	protein_coding	similar to Solute carrier family 23, member 2 (Sodium-dependent vitamin C transporter 2) [Source:RGD Symbol;Acc:1565367]
ENSRNOG00000052129	349.4258503278439	0.6488524726910715	0.2613213768000305	2.482967450411029	0.013029299257623509	0.03344644294729931	279.4053898189973	275.7164566131053	237.38855405393141	327.3403319266989	246.24137508392428	664.8386489259897	329.6051310133345	434.8709151867695	Nwd1	protein_coding	NACHT and WD repeat domain containing 1 [Source:RGD Symbol;Acc:2321209]
ENSRNOG00000064527	393.1996707046484	0.6483326922321992	0.13650900190209864	4.749376841075797	2.040444135788644e-6	1.3929860147351287e-5	512.0934797325674	311.11973703424337	292.3627455190524	511.6787441038502	339.6432759778266	381.9285855532281	282.51868372571533	514.2521139907036		protein_coding	similar to nidogen 2 protein [Source:RGD Symbol;Acc:1593261]
ENSRNOG00000020812	4914.465095982827	0.6481495347119517	0.098797066813983	6.560412728976054	5.365905133157485e-11	8.200091882350965e-10	6721.900728700121	4176.51426301486	3836.948681576965	6143.496536740332	3560.593676500882	5206.331027345959	3738.2045346634286	5931.7313193200625	Gys1	protein_coding	glycogen synthase 1 [Source:RGD Symbol;Acc:1589798]
ENSRNOG00000024312	322.3240640201371	0.6467596596458218	0.12723088424694684	5.083354277334924	3.708271003635953e-7	2.9535226256360366e-6	457.290493305047	260.6968831011074	272.3721304408266	383.200456828866	229.25921128503293	384.28616941466777	241.17448610731796	350.312681678231	Xkr8	protein_coding	XK related 8 [Source:RGD Symbol;Acc:1305649]
ENSRNOG00000018297	845.8593812368572	0.6464831320758044	0.15358196194845442	4.209368885994429	2.560849962895713e-5	1.3827608944240913e-4	849.8954944333486	590.054673685634	708.4174218346269	923.926465881843	584.4694707451765	1253.448752998763	755.6800564695963	1100.9827138458688	Marveld2	protein_coding	occludin [Source:RGD Symbol;Acc:620089]
ENSRNOG00000010721	162.79209100503522	0.6464399425217661	0.13546467248633182	4.772018642624267	1.8238861730420113e-6	1.2598890318232628e-5	206.63421112015877	126.59354817255421	134.93665177802418	180.98680468302123	131.6117694414078	193.32187663805374	115.99344331828149	212.25842288878036	Dlgap5	protein_coding	DLG associated protein 5 [Source:RGD Symbol;Acc:1311247]
ENSRNOG00000009192	111.3043501711016	0.6463129732492655	0.15651769048313874	4.129328584227297	3.638241358809432e-5	1.8978763202892124e-4	137.45667087558388	92.26309443084459	74.96480654334677	140.76751475346097	83.49563867788237	136.73986396350142	95.32134450908282	129.42586761510998	Rnaseh2b	protein_coding	ribonuclease H2, subunit B [Source:RGD Symbol;Acc:1359710]
ENSRNOG00000015440	917.519483969067	0.6452337300233423	0.13255400591604483	4.867704491948823	1.1290198230044756e-6	8.120590283064078e-6	1230.8211705852937	593.2731537239193	677.1820857748991	1144.0153579963812	800.992059181041	946.9628510116047	792.4304543526162	1154.478739126781	Wrn	protein_coding	WRN RecQ like helicase [Source:RGD Symbol;Acc:1564788]
ENSRNOG00000066683	53.02685589248422	0.6447394867402696	0.23697779492688803	2.7206746815210407	0.006514884076985393	0.018491995625899645	61.99026333604763	33.25762706228119	42.480057041229834	71.50095987477383	53.77685202982254	56.58201267455231	36.75039788301988	67.87667723814656	Mettl15	protein_coding	methyltransferase like 15 [Source:RGD Symbol;Acc:1304978]
ENSRNOG00000012486	252.7464945864607	0.6446926655986995	0.14336479690486278	4.496868684064186	6.896154947528432e-6	4.213154685711032e-5	309.0529070666723	240.3131761919673	167.4214012801411	292.7070544873553	192.46452305410173	289.9828149570806	188.3457891504769	341.68429050389034	Prim2	protein_coding	DNA primase subunit 2 [Source:RGD Symbol;Acc:631433]
ENSRNOG00000019463	265.82912839620525	0.6443602677914302	0.14087185999297244	4.574087882587586	4.782990595422468e-6	3.0361670507602965e-5	318.03700320233133	200.61858905311556	214.8991120909274	358.62200187191246	246.24137508392428	297.8414278285462	168.82214027512256	321.5513777637621	Mad2l1bp	protein_coding	MAD2L1 binding protein [Source:RGD Symbol;Acc:1309175]
