Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PLAC1.KD1	PLAC1.KD2	PLAC1.KD3	SCR1	SCR2	SCR3	external_gene_name	gene_biotype	description
ENSRNOG00000017418	12039.299355418883	0.8878134760219388	0.1660121055216176	5.347883958416095	8.898848689394755e-8	8.56262522081355e-7	16237.911962558255	18938.44281262667	11717.282034853395	8432.386932185693	8589.5817624519	8320.190627837386	Rps3	protein_coding	ribosomal protein S3 [Source:RGD Symbol;Acc:619888]
ENSRNOG00000028149	94.11243213131337	0.8877770977183224	0.285380422156339	3.1108549458658183	0.0018654655028815877	0.00662809088033032	119.61629438348622	82.58183137912414	164.14961651598492	72.41553663136568	68.42636044922455	57.48495342869467	Kansl1l	protein_coding	KAT8 regulatory NSL complex subunit 1-like [Source:RGD Symbol;Acc:1590799]
ENSRNOG00000031579	5715.099764898438	0.886767484032558	0.15029862160458135	5.900037369374836	3.634192512553193e-9	4.4996275854115664e-8	8643.345271835304	7435.279476993376	6176.791215028916	3710.2904810153887	3836.0232373050126	4488.868907212631		protein_coding	ribosomal protein S24-like [Source:RGD Symbol;Acc:2322976]
ENSRNOG00000000186	55.9080398887553	0.8866165020838775	0.37451425342572964	2.3673771931879317	0.017914664367197415	0.04663569551870886	43.78810776538335	115.61456393077378	58.24663811857529	44.25393905250125	34.21318022461227	39.331810240685826	Tst	protein_coding	thiosulfate sulfurtransferase [Source:RGD Symbol;Acc:3913]
ENSRNOG00000019572	1353.1730454821738	0.8861836048150352	0.14921665253994346	5.938905542582218	2.8693111619348574e-9	3.6481854623943046e-8	2117.8492121647605	1568.0832452459572	1583.2495270412737	931.3442627867308	937.2337855469544	981.278240107367	Lsm4	protein_coding	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:RGD Symbol;Acc:1306808]
ENSRNOG00000008401	563.3486682101736	0.8846032426115111	0.2111622429032437	4.1892112455769075	2.7992572680966138e-5	1.6153651507754273e-4	619.4415244859108	1006.526791867913	566.5809344261414	367.1065398673399	426.10960825198924	394.32661036174767	Card10	protein_coding	caspase recruitment domain family, member 10 [Source:RGD Symbol;Acc:1304949]
ENSRNOG00000008628	112.80486844194691	0.8845178657665297	0.2124304698006596	4.163799414446257	3.129951098351794e-5	1.7868029558778766e-4	152.72437586462974	139.9033378658103	146.49912011641663	87.5021067629002	71.53664956055293	78.66362048137165	Ica1	protein_coding	islet cell autoantigen 1 [Source:RGD Symbol;Acc:621465]
ENSRNOG00000047741	163.38215384020504	0.8835625003155699	0.22464512939869305	3.9331478170953407	8.384064377373735e-5	4.2831742699063653e-4	254.18462556490823	159.3343570138395	222.3962546345602	111.64061897335542	102.63954067383682	130.09752618073006	E2f2	protein_coding	E2F transcription factor 2 [Source:RGD Symbol;Acc:1593939]
ENSRNOG00000003794	155.29311125618403	0.88318459501831	0.19238605619089794	4.59068922407743	4.417847280491412e-6	3.046470123053097e-5	224.28055196903668	179.73692711927018	200.33313413509987	109.62907628915082	108.8601188964936	108.91885912805306	Nmral1	protein_coding	NmrA like redox sensor 1 [Source:RGD Symbol;Acc:1311451]
ENSRNOG00000018057	781.6454174235769	0.8826388113379352	0.13165450002037457	6.704205410383541	2.025052377467643e-11	3.5699679839875175e-10	1058.3906047681683	1075.5069098434167	907.2355149378091	561.220408893084	530.822675000045	556.6963910989379	Mrpl2	protein_coding	mitochondrial ribosomal protein L2 [Source:RGD Symbol;Acc:1307147]
ENSRNOG00000022524	299.9070247725773	0.8817633247708142	0.17409793935956344	5.064754516994676	4.089269586036777e-7	3.4765944126765446e-6	442.15308816752946	347.8152427497228	376.83809813078256	234.34472270983616	182.47029453126547	215.82070234632735	Tango6	protein_coding	transport and golgi organization 6 homolog [Source:RGD Symbol;Acc:1559841]
ENSRNOG00000000034	156.70869186831914	0.8813886617421294	0.21250902838590405	4.147535135032375	3.3607390735480774e-5	1.8975404287819412e-4	250.98061767963628	189.45243669328477	169.4447654358554	110.63484763125312	106.78659282227467	112.95289094761058	Nuak2	protein_coding	NUAK family kinase 2 [Source:RGD Symbol;Acc:1359167]
ENSRNOG00000016033	158.91201117280968	0.8811954226160383	0.20818570785447796	4.2327373559764006	2.3086405672812036e-5	1.3622821134439068e-4	182.6284494605013	242.8877393503651	192.39041075529414	97.55982018392321	110.93364497071252	127.0720023160619	Endog	protein_coding	endonuclease G [Source:RGD Symbol;Acc:1310763]
ENSRNOG00000005987	361.0611823834653	0.8801996817601498	0.1680073058915106	5.239055986818405	1.61400072501141e-7	1.4825799316357511e-6	491.28120907503273	523.6659660393872	389.19344561048035	250.43706418347298	239.4922615722859	272.29714782013264	Suox	protein_coding	sulfite oxidase [Source:RGD Symbol;Acc:619994]
ENSRNOG00000011859	973.3581658627011	0.8790005838538172	0.12205443582943118	7.201709449398498	5.946229716581269e-13	1.3362914126615659e-11	1285.8751646224769	1189.1783718593874	1307.9017832080087	677.889884576951	727.8076520508429	651.4961388585396	Eif5a2	protein_coding	eukaryotic translation initiation factor 5A2 [Source:RGD Symbol;Acc:1306196]
ENSRNOG00000065921	55.279413726545236	0.877473134333063	0.2796357792169176	3.137914385599398	0.0017015456900600417	0.006098599381138108	72.62417873283093	68.00856701810223	74.13208487818673	41.236625026194346	38.360232373050124	37.31479433090707	C2cd4b	protein_coding	uncharacterized LOC108351734 [Source:RGD Symbol;Acc:11410528]
ENSRNOG00000014902	77.50426537696977	0.8772826414946423	0.28717251461610216	3.054897655046866	0.002251373349579718	0.00783398720046025	82.23620238864677	134.07403212140153	84.7223827179277	47.27125307880815	64.2793083007867	52.44241365424777	Stx11	protein_coding	syntaxin 11 [Source:RGD Symbol;Acc:1304744]
ENSRNOG00000005243	521.0340719792933	0.8771591025563318	0.1422119061032275	6.167972335028176	6.917124223363008e-10	9.696282028559173e-9	725.1737846998852	696.6020364568471	602.7644520452565	369.1180825515445	383.60232373050127	348.9437523917255	Pop1	protein_coding	POP1 homolog, ribonuclease P/MRP subunit [Source:RGD Symbol;Acc:1308609]
ENSRNOG00000046245	197.5327703432607	0.8771430656752088	0.22119993509896188	3.9653857279966505	7.327735150888315e-5	3.79480762212822e-4	210.39651779952487	338.0997331757082	218.86615535464654	133.76758849960603	135.81595786133963	148.2506693687389	AABR07057423.1	protein_coding	membrane associated ring-CH-type finger 9 [Source:RGD Symbol;Acc:1590688]
ENSRNOG00000023452	143.8501987068591	0.8767487557623541	0.23343336756094854	3.755884451838011	1.7273037910246644e-4	8.173822557138134e-4	213.60052568479682	156.41970414163512	188.86031147538048	75.43285065767259	105.7498297851652	123.03797049650439	Gm572	protein_coding	predicted gene 572 [Source:MGI Symbol;Acc:MGI:2685418]
ENSRNOG00000017129	2757.7813717893496	0.8766593730064483	0.11451902313382452	7.655141905829939	1.930988949780106e-14	5.456807975690891e-13	3900.34559900439	3404.314554734717	3408.310854756633	1961.254117099487	1879.6513862794561	1992.8117188614153	Ttll4	protein_coding	tubulin tyrosine ligase like 4 [Source:RGD Symbol;Acc:1594742]
ENSRNOG00000016288	65.40488568518882	0.8764788994864167	0.26066540134119526	3.362467343102274	7.724926269103439e-4	0.0030576185595623012	84.37220764549475	89.38268808093436	80.30975861803563	44.25393905250125	48.72786274414475	45.38285797002211	Tcea2	protein_coding	transcription elongation factor A2 [Source:RGD Symbol;Acc:61825]
ENSRNOG00000001769	2290.539324410054	0.8764327883813215	0.12390480902296949	7.073436416974327	1.5114319356261193e-12	3.226158103998939e-11	2925.2591992532925	3273.15517548552	2698.7608994939883	1532.7955253639068	1602.8356553712294	1710.4294914923887	Tnk2	protein_coding	tyrosine kinase, non-receptor, 2 [Source:RGD Symbol;Acc:1305957]
ENSRNOG00000019041	251.49246159747025	0.876344420813511	0.17369948507960256	5.045175697624562	4.5310480911714463e-7	3.829219579086371e-6	362.0528910357306	338.0997331757082	277.1127934732218	176.0099848679027	173.1394271972803	182.53993983497782	Psme1	protein_coding	proteasome activator subunit 1 [Source:RGD Symbol;Acc:3429]
ENSRNOG00000009360	775.2674683339264	0.8762693556633906	0.1717847367735949	5.100973300196495	3.379112348098673e-7	2.9106561653597277e-6	834.1100527991316	1209.5809419648183	967.2472026963412	472.7125307880815	558.8152770020005	609.1388047531856	Sh3bp1	protein_coding	SH3-domain binding protein 1 [Source:RGD Symbol;Acc:1306275]
ENSRNOG00000004741	11725.148824181439	0.8757147403136246	0.14954006170466322	5.856054426693583	4.739929384588495e-9	5.731036154272883e-8	15911.103158260516	17594.787838540447	12029.695821125753	8345.890596764895	7973.744518408878	8495.671011988139	Rpl19	protein_coding	ribosomal protein L19 [Source:RGD Symbol;Acc:621183]
ENSRNOG00000009945	123.02684004216343	0.8752299594499129	0.253536675852964	3.4520842261002644	5.562740540764362e-4	0.002296925778628236	189.03646523104518	117.55766584557671	171.20981507581223	102.58867689443471	90.19838422852327	67.57003297758847	Pls1	protein_coding	plastin 1 [Source:RGD Symbol;Acc:1307142]
ENSRNOG00000014264	4267.707708921892	0.8751406688023844	0.12493261902047047	7.004901327322617	2.4715996141795824e-12	5.133925840833096e-11	6105.7710266999175	5252.204475712295	5213.956636432466	2753.8019346761002	3016.980437988537	3263.5317420220345	Phactr1	protein_coding	phosphatase and actin regulator 1 [Source:RGD Symbol;Acc:1303187]
ENSRNOG00000019684	382.4868926605005	0.875112140872108	0.16096787651238556	5.4365638649943495	5.4317875561784134e-8	5.458096273225468e-7	540.409329982536	530.4668227411973	414.78666538985436	274.5755763939282	265.4113375000225	269.2716239554645	Antkmt	protein_coding	adenine nucleotide translocase lysine methyltransferase [Source:RGD Symbol;Acc:1306126]
ENSRNOG00000018899	252.1236021589937	0.8750738888448569	0.19714326277295072	4.438771462622473	9.047382116377961e-6	5.8544718358243394e-5	256.3206308217562	329.3557745590951	392.723544890394	170.9811281573912	195.94821401368847	167.41232051163712	C5	protein_coding	complement C5 [Source:RGD Symbol;Acc:2237]
ENSRNOG00000016105	983.1784752629073	0.8750348078730026	0.13215983956995014	6.621034125952161	3.566946047142747e-11	6.092458449196025e-10	1396.9474379785713	1186.2637189871832	1234.6522231498004	633.6359455244497	716.4032586426388	731.1682672948007	Xrcc5	protein_coding	X-ray repair cross complementing 5 [Source:RGD Symbol;Acc:3976]
ENSRNOG00000064545	680.4699974779337	0.8750232457194491	0.16103929733883493	5.433600743291592	5.52280792801755e-8	5.539741065532698e-7	962.2703682100097	974.4656102736648	706.0198559827307	481.7644728670022	452.0286841797258	506.27099335446883		protein_coding	ribosomal protein L37 [Source:RGD Symbol;Acc:41394010]
ENSRNOG00000002516	1387.5062975049293	0.874622962959557	0.15628023695938936	5.596503946860757	2.187173448838071e-8	2.3579337586586348e-7	2150.957293645904	1690.498665878541	1546.1834846021804	893.1249517868433	963.152861474691	1081.1205276414155	Mtm1	protein_coding	myotubularin 1 [Source:RGD Symbol;Acc:1304582]
ENSRNOG00000034180	975.1267309488494	0.8741763362239211	0.1594123243569982	5.483743742837815	4.164178557655428e-8	4.269458702225109e-7	1289.0791725077488	1484.5298629094316	1012.2559685152403	656.7686863928026	712.256206494201	695.8704888736723	Rpl37	protein_coding	ribosomal protein L37 [Source:RGD Symbol;Acc:621204]
ENSRNOG00000021168	1315.0574827430373	0.8741202116254666	0.16150624461840243	5.4122997763386	6.222040986325765e-8	6.186403346544355e-7	1950.172799502195	1552.5384299275338	1602.665073080799	752.3169638925212	980.7778331055518	1051.8737969496235	Anp32e	protein_coding	acidic nuclear phosphoprotein 32 family member E [Source:RGD Symbol;Acc:1310611]
ENSRNOG00000013415	810.0230668204766	0.873909981865842	0.1341016159199339	6.516774431619189	7.183532426202902e-11	1.176191084067024e-9	1117.1307493314873	936.5751229350078	1090.800677493319	564.2377229193909	543.2638314453585	608.1302967982963	Ptpn18	protein_coding	protein tyrosine phosphatase, non-receptor type 18 [Source:RGD Symbol;Acc:1311586]
ENSRNOG00000018516	758.3624332974953	0.8734936561538735	0.177958170289508	4.908421202200755	9.181250409754227e-7	7.297232600540518e-6	1087.2266757356158	1039.5595244195626	817.2179833000109	469.6952167617746	476.9109970703529	659.5642024976546	Impa2	protein_coding	inositol monophosphatase 2 [Source:RGD Symbol;Acc:628692]
ENSRNOG00000068437	412.8440525985677	0.8733218652990766	0.18188785681951386	4.801430291004354	1.575363496056853e-6	1.1895287969338297e-5	582.0614324910714	613.0486541203215	407.72646683002705	284.63328981495124	281.9995460937739	307.59492624126096		protein_coding	
ENSRNOG00000018273	21042.792995408043	0.8722886124314502	0.14491800041490555	6.019187471080583	1.7529475556817854e-9	2.3027910283597325e-8	31790.166237668313	22029.917959078113	27832.185247659225	14492.159268352056	15146.071209132142	14966.258050558401	Ncl	protein_coding	nucleolin [Source:RGD Symbol;Acc:3153]
ENSRNOG00000037356	98.44383852130723	0.8721738913907465	0.2732818860027299	3.191480797164998	0.0014154551967418957	0.005192953160874084	135.63633380984598	96.18354478274458	150.0292193963303	49.28279576301276	80.8675168945381	78.66362048137165	Dph6	protein_coding	diphthamine biosynthesis 6 [Source:RGD Symbol;Acc:1310006]
ENSRNOG00000045752	2260.882709819434	0.8719481655330158	0.16697190451275162	5.222125051980977	1.7688144978354846e-7	1.6143279097198104e-6	3662.1810128658417	2551.292814136235	2559.321977937399	1483.512729600894	1519.8946124024726	1789.0931119737604	Rrm1	protein_coding	ribonucleotide reductase catalytic subunit M1 [Source:RGD Symbol;Acc:1592569]
ENSRNOG00000002149	149.65842395771787	0.8718939532617571	0.21098254583752007	4.13254067913851	3.58775243925529e-5	2.0136867204424613e-4	175.1524310615334	236.08688264855488	169.4447654358554	109.62907628915082	106.78659282227467	100.85079548893802	Nkx6-1	protein_coding	NK6 homeobox 1 [Source:RGD Symbol;Acc:69318]
ENSRNOG00000022882	1270.3282163577965	0.8702579474948593	0.15764723477130768	5.520286789408685	3.384468269324183e-8	3.521503009036269e-7	1708.8042054783746	1914.9269370382785	1303.4891591081166	863.9575828658767	900.9470792481233	929.8443344080085		protein_coding	40S ribosomal protein SA-like [Source:RGD Symbol;Acc:6486723]
ENSRNOG00000048898	565.6930593561482	0.8700240492279278	0.1695668111159313	5.130862835139951	2.884170293636275e-7	2.517470756046193e-6	808.477989716956	803.4726417710077	582.4663811857529	408.34316489353427	359.75677387698363	431.6414046926547	Wasf3	protein_coding	WASP family member 3 [Source:RGD Symbol;Acc:1592807]
ENSRNOG00000018999	245.99820698460968	0.8681182267037059	0.1767887022095986	4.910484753004607	9.085152043260624e-7	7.239185318967201e-6	346.0328516093709	274.9489209446133	332.7118571318619	167.9638141310843	160.69827075196673	193.63352733876098	Cdc14b	protein_coding	cell division cycle 14B [Source:RGD Symbol;Acc:1311163]
ENSRNOG00000003908	287.49939187744064	0.8678763378327592	0.2509569920652736	3.458267214196708	0.00054366186937514075	0.0022525026112542364	494.4852169603047	228.31447498934318	391.8410200704156	206.18312513097172	176.24971630860867	227.92279780499993	Cep128	protein_coding	centrosomal protein 128 [Source:RGD Symbol;Acc:1595693]
ENSRNOG00000042576	143.9572723344236	0.8675189774955195	0.1936764937859775	4.479216659375157	7.491746249247304e-6	4.941821915168481e-5	169.8124179194135	188.4808857358833	199.45060931512145	100.57713421023011	99.52925156250843	105.89333526338491	Tcp11l1	protein_coding	t-complex 11 like 1 [Source:RGD Symbol;Acc:1562313]
ENSRNOG00000005418	2307.617724436099	0.8673713594062767	0.13639060679713363	6.359465507008107	2.0245698580965423e-10	3.085648985954257e-9	3327.8961901691346	3108.963063684673	2507.2530135586726	1602.1937479689657	1612.1665227052147	1687.233808529933	Trap1	protein_coding	TNF receptor-associated protein 1 [Source:RGD Symbol;Acc:1359733]
ENSRNOG00000019079	2308.1683083446214	0.8669060064631031	0.115993944443108	7.473717792986149	7.796023964790502e-14	1.9973789109791573e-12	3136.7237196812416	3067.1863725164103	2741.122090852952	1723.8920803633441	1600.7621292970107	1579.3234573567693	Polr1c	protein_coding	RNA polymerase I and III subunit C [Source:RGD Symbol;Acc:1309689]
ENSRNOG00000014703	712.6561096306048	0.8660531299312502	0.16532624144828867	5.238449276681448	1.6193146779955338e-7	1.486658462064761e-6	1107.5187256756715	841.3631291096647	812.8053592001188	471.70675944597923	471.7271818848056	570.8155024673891	Tonsl	protein_coding	tonsoku-like, DNA repair protein [Source:RGD Symbol;Acc:1307483]
ENSRNOG00000053991	1150.6512366764432	0.8642195540155527	0.1482354333864224	5.830047069533585	5.541174352322034e-9	6.633811265425929e-8	1348.887319699492	1749.7632742800301	1357.3231731268	748.2938785241121	825.2633775391324	874.3763968890926	P3h1	protein_coding	prolyl 3-hydroxylase 1 [Source:RGD Symbol;Acc:628823]
ENSRNOG00000006632	203.65832446520062	0.8640904371339386	0.19255615176753413	4.4874725071215735	7.207310926894831e-6	4.774562830542635e-5	279.8166886470838	237.05843360595634	271.81764455335133	118.68101836807153	145.1468251953248	169.42933642141588	Rps6ka3	protein_coding	ribosomal protein S6 kinase A3 [Source:RGD Symbol;Acc:1563860]
ENSRNOG00000042189	2961.5336612675537	0.8638463268920618	0.12675440431519722	6.815118824147169	9.418588429989983e-12	1.7549729065825804e-10	3909.957622660206	4232.075970440762	3326.2360464986405	2101.056333651707	2051.754050439627	2148.1219439143797	Rab31	protein_coding	RAB31, member RAS oncogene family [Source:RGD Symbol;Acc:628598]
ENSRNOG00000059770	102.56774996671136	0.8637656019017397	0.26524032345921295	3.2565395435983335	0.0011277922010557535	0.004272099960890777	97.18823918658256	170.99296850265702	128.84862371684838	85.4905640786956	65.31607133789616	67.57003297758847	AABR07044383.1	protein_coding	
ENSRNOG00000005512	1436.1250230756054	0.8625854638010153	0.17099276990164194	5.044572728409451	4.5453592220799394e-7	3.839406707349748e-6	2248.1455328324864	1477.7290062076213	1833.886575915143	982.6386012339482	919.6088139160935	1154.7416083483404	Ndufa4	protein_coding	NDUFA4, mitochondrial complex associated [Source:RGD Symbol;Acc:1584719]
ENSRNOG00000021091	977.1833384373159	0.8624603650141809	0.12413365156697408	6.947836901010327	3.709294727998473e-12	7.476602122359007e-11	1333.935282901556	1301.878282917957	1147.2822659719375	702.0283967874062	679.0797893066981	698.8960127383405	Trank1	protein_coding	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:RGD Symbol;Acc:1563130]
ENSRNOG00000064112	324.5909876223112	0.8623911955275013	0.20740656847841069	4.157974368190124	3.210820397014023e-5	1.8250075707986155e-4	493.4172143318807	314.78251019807317	448.32260854903404	186.0676982889257	247.7863658691616	257.16952849679194	Arl5b	protein_coding	ADP-ribosylation factor like GTPase 5B [Source:RGD Symbol;Acc:1305569]
ENSRNOG00000017220	4535.1856960189925	0.862297769667027	0.1625684442476931	5.3042137030801	1.131596862243328e-7	1.065341772024543e-6	6185.871223831717	5965.322878444967	5403.699472727826	2500.3475564663204	3275.134434228793	3880.7386104143347	Tcirg1	protein_coding	T-cell immune regulator 1, ATPase H+ transporting V0 subunit A3 [Source:RGD Symbol;Acc:735136]
ENSRNOG00000009431	181.61526527600049	0.8617028978720642	0.21638666338388104	3.982236633240927	6.826975707416008e-5	3.559316908812784e-4	223.2125493406127	295.351491050044	184.4476873754884	124.71564642068533	138.92624697266803	123.03797049650439	Tbc1d4	protein_coding	TBC1 domain family, member 4 [Source:RGD Symbol;Acc:1561609]
ENSRNOG00000014678	851.6898316301982	0.8611893823750136	0.15917533015029067	5.410319435567642	6.291242803602532e-8	6.244260360261743e-7	1002.8544680901211	1155.1740883503364	1137.574492952175	718.120738261043	598.21227241216	498.20292971535383	Fzd5	protein_coding	frizzled class receptor 5 [Source:RGD Symbol;Acc:631406]
ENSRNOG00000007805	3295.904834266783	0.8599754139122122	0.1502622651746913	5.723162850715883	1.0455895095931008e-8	1.2010512314110624e-7	5101.848555981373	3857.057300883798	3792.2091514472427	2207.668095914551	2220.7464254884694	2595.8994758852646	Mybl2	protein_coding	MYB proto-oncogene like 2 [Source:RGD Symbol;Acc:1308474]
ENSRNOG00000057753	518.020353649672	0.8599160391970814	0.15454524981546988	5.5641699775556885	2.634031056418556e-8	2.788434121455661e-7	770.0298950936925	644.1382847571682	590.4091045655587	395.2681374462043	344.20532832034166	364.0713717150662	Nup62cl	protein_coding	nucleoporin 62 C-terminal like [Source:MGI Symbol;Acc:MGI:2685565]
ENSRNOG00000052668	146.20556029975475	0.8585451131583433	0.2485926921944734	3.4536216876669315	5.531126983775133e-4	0.0022855363674516046	180.49244420365332	244.83084126516803	140.32144637656774	114.65793299966232	83.97780600586648	112.95289094761058	Tcf24	protein_coding	transcription factor 24 [Source:RGD Symbol;Acc:1589398]
ENSRNOG00000049527	459.621362576079	0.8585266817401728	0.1843580334399376	4.656844433198373	3.2109288322211294e-6	2.281717681443018e-5	724.1057820714612	451.7711951916791	601.881927225278	322.85260081483864	317.24948935549565	339.8671807977211	AC109707.1	protein_coding	
ENSRNOG00000018267	458.2544515102518	0.8583757325138395	0.19515458510122027	4.398439996009462	1.0903176186665218e-5	6.954811896795977e-5	520.1172800424803	777.2407659211683	474.79835314838647	321.8468294727364	332.80093491213756	322.72254556460166	B3gnt7	protein_coding	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:RGD Symbol;Acc:1310580]
ENSRNOG00000005882	109.05994104275949	0.8569634354136553	0.21230707682862235	4.036433680001208	5.426985741777382e-5	2.9115068255792126e-4	146.31636009408584	135.045583078803	140.32144637656774	81.46747871028639	71.53664956055293	79.67212843626103	Tle1	protein_coding	TLE family member 1, transcriptional corepressor [Source:RGD Symbol;Acc:1309237]
ENSRNOG00000037871	45.27098037368312	0.8568966010139935	0.3410145049531269	2.512786372919168	0.011978184383922931	0.03308538281203067	51.26412616435124	79.66717850691975	44.12624099892067	32.184682947273636	31.102891113283885	33.28076251134954	Sfxn5	protein_coding	sideroflexin 5 [Source:RGD Symbol;Acc:628706]
ENSRNOG00000004219	784.79637278271	0.8560762551158418	0.16009451131857838	5.347317956530702	8.926712086333133e-8	8.579730283203348e-7	1231.4070305728537	927.8311643183947	874.5820965986078	562.2261802351863	530.822675000045	581.9090899711724	Dhps	protein_coding	deoxyhypusine synthase [Source:RGD Symbol;Acc:1303326]
ENSRNOG00000028557	168.84809981645748	0.8558593217780482	0.19002111509306574	4.504022204894851	6.667923480937864e-6	4.453659766694737e-5	216.80453357006877	199.16794626729938	236.51665175421482	121.69833239437844	106.78659282227467	132.1145420905088	Hibch	protein_coding	3-hydroxyisobutyryl-CoA hydrolase [Source:RGD Symbol;Acc:1308392]
ENSRNOG00000065518	53.336780608809825	0.8556796302995932	0.30236662406104997	2.8299407481125476	0.004655662534266155	0.014752586124763241	77.96419187495084	71.89477084770807	56.48158847861846	44.25393905250125	31.102891113283885	38.323302285796444		protein_coding	
ENSRNOG00000026252	1941.3826238091153	0.8554875189125927	0.1485786352720105	5.7578097776063695	8.521229927383501e-9	9.915401061877436e-8	2796.0308812139906	2436.649801162863	2269.8538369844796	1201.89675381225	1333.2772657227692	1610.58720395834	E2f7	protein_coding	E2F transcription factor 7 [Source:RGD Symbol;Acc:1310258]
ENSRNOG00000020557	271.7562214550721	0.8549818491458033	0.17903553067006714	4.775486999401216	1.7927287331094919e-6	1.339978084695021e-5	291.5647175597477	405.136749236409	353.0099279913654	199.1427257362556	202.16879223634524	179.51441597030967	Ryr1	protein_coding	ryanodine receptor 1 [Source:RGD Symbol;Acc:1586637]
ENSRNOG00000015511	3773.6754552418392	0.8544565392084876	0.12482486677927962	6.845242949222388	7.634619162191269e-12	1.459327429069639e-10	5505.553549525638	4378.780165008382	4695.03204228516	2752.7961633339983	2704.9147638185887	2604.976047479269	Atic	protein_coding	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:RGD Symbol;Acc:70879]
ENSRNOG00000010592	444.339813522895	0.8541855850886907	0.16150954719307925	5.288762181145493	1.2314687901257947e-7	1.1523513233014312e-6	512.6412616435124	546.0116380596207	657.480990883918	311.78911605171334	286.1465982422117	351.9692762563937	Slc25a27	protein_coding	solute carrier family 25, member 27 [Source:RGD Symbol;Acc:620787]
ENSRNOG00000038074	2266.6438972751766	0.854143259725165	0.16795684802720084	5.0854923139950525	3.666736816841534e-7	3.1456644845238616e-6	3178.375822189777	3407.2292076069216	2171.011057146897	1631.3611168899324	1620.4606270020904	1591.425552815442		protein_coding	similar to 60S acidic ribosomal protein P2 [Source:RGD Symbol;Acc:1590791]
ENSRNOG00000027797	792.5996822953286	0.8540685580335532	0.1438204614474051	5.9384356679031	2.8775452388193607e-9	3.655922300432783e-8	1023.1465180301768	1139.629273031913	899.2927915580034	533.0588113142196	543.2638314453585	617.2068683923006	Nit2	protein_coding	nitrilase family, member 2 [Source:RGD Symbol;Acc:1310494]
ENSRNOG00000021182	1140.2203573563943	0.8532183887843319	0.18184357428633396	4.692045853876804	2.704864817366766e-6	1.9506214613413913e-5	1683.172142396199	1571.969449075563	1149.0473156118944	678.8956559190533	792.0869603516296	966.1506207840262	Sv2a	protein_coding	synaptic vesicle glycoprotein 2a [Source:RGD Symbol;Acc:619715]
ENSRNOG00000008663	1461.6106581229008	0.8531428528652173	0.1463703669910047	5.828658289267307	5.587478274047343e-9	6.681442223599442e-8	2226.7854802640068	1634.1487103492564	1784.4651859963521	1034.9387110232678	988.0351743653181	1101.2906867392032	Nat10	protein_coding	N-acetyltransferase 10 [Source:RGD Symbol;Acc:1306717]
ENSRNOG00000047473	106.51341539530246	0.8524893137380002	0.2138087526384894	3.9871581645649474	6.686944938875467e-5	3.49595289797632e-4	137.77233906669395	144.7610926528176	128.84862371684838	78.45016468397948	73.61017563477186	75.6380966167035	Dchs2	protein_coding	protocadherin-16-like [Source:RGD Symbol;Acc:6503563]
ENSRNOG00000045918	2565.006224006796	0.8523573901926139	0.10304985747574592	8.271310713779753	1.3249425340323056e-16	4.932149319246736e-15	3372.752300562942	3314.931866653783	3216.8029688213173	1866.711610941871	1824.7029453126545	1794.1356517482072	Jarid2	protein_coding	jumonji and AT-rich interaction domain containing 2 [Source:RGD Symbol;Acc:1591663]
ENSRNOG00000047456	679.8814057295331	0.8517572583814206	0.13800001240947782	6.172153491218976	6.736605191408085e-10	9.479166874791923e-9	983.6304207784895	790.8424793247888	850.7539264591906	477.74138749859304	484.1683383301191	492.15188198601754	Yju2	protein_coding	YJU2 splicing factor homolog [Source:RGD Symbol;Acc:1589601]
ENSRNOG00000049269	2004.6773797354394	0.8516135308572003	0.1436392964121218	5.928833906383101	3.050934922279245e-9	3.8474799775992967e-08	2823.798949553014	2766.977126679359	2148.947936647437	1327.6181715750374	1544.7769252930996	1415.9451686646898		protein_coding	
ENSRNOG00000064602	86.61396614941495	0.8508020020400892	0.30539927572349346	2.7858677792359923	0.005338464214858358	0.016566573006780442	121.75229964033419	145.73264361021907	67.07188631835942	53.305881131421955	63.242545263677236	68.57854093247785		protein_coding	
ENSRNOG00000028767	58.4734646966797	0.8507729700622294	0.3191981550463538	2.6653442590815746	0.0076909546092512335	0.02265994454668895	95.05223392973458	49.54909882747448	81.19228343801404	37.21353965778514	40.43375844726905	47.39987387980087	AABR07001926.1	protein_coding	similar to zinc finger protein 665 [Source:RGD Symbol;Acc:1585764]
ENSRNOG00000013322	434.0248386474687	0.8504903309648787	0.23405132606926535	3.6337770233918003	2.7930226129828687e-4	0.001252699728237927	723.0377794430373	386.67728104578123	565.6984096061631	256.47169223608677	280.9627830566644	391.3010864970795	Pola1	protein_coding	DNA polymerase alpha 1, catalytic subunit [Source:RGD Symbol;Acc:621816]
ENSRNOG00000059857	546.5596359032724	0.8498793519554131	0.1556287868086408	5.4609392605521885	4.736220821668061e-8	4.801703731717345e-7	613.0335087153669	819.0174570894311	676.8965369234431	411.36047891984117	393.9699541015959	365.07987966995563	Rnd1	protein_coding	Rho family GTPase 1 [Source:RGD Symbol;Acc:1306338]
