gene	BeWo.CT	SCR.CT27	SCR.CT29	rTS_SCR	e13.5_WT	e18.5_WT
ENSG00000102554	0	0	0	0	0	1
ENSG00000142319	0	0	0	0	0	1
ENSG00000164690	0	0	0	0	0	1
ENSG00000104427	0	0	0	0	0	1
ENSG00000154589	0	0	0	0	0	1
ENSG00000093144	0	0	0	0	0	1
ENSG00000123607	0	0	0	0	0	1
ENSG00000121297	0	0	0	0	0	1
ENSG00000117143	0	0	0	0	0	1
ENSG00000059915	0	0	0	0	0	1
ENSG00000185585	0	0	0	0	0	1
ENSG00000152518	0	0	0	0	0	1
ENSG00000107874	0	0	0	0	0	1
ENSG00000164687	0	0	0	0	0	1
ENSG00000171368	0	0	0	0	0	1
ENSG00000106617	0	0	0	0	0	1
ENSG00000075340	0	0	0	0	0	1
ENSG00000173511	0	0	0	0	0	1
ENSG00000011105	0	0	0	0	0	1
ENSG00000155265	0	0	0	0	0	1
ENSG00000187446	0	0	0	0	0	1
ENSG00000120162	0	0	0	0	0	1
ENSG00000101412	0	0	0	0	0	1
ENSG00000128609	0	0	0	0	0	1
ENSG00000118849	0	0	0	0	0	1
ENSG00000100731	0	0	0	0	0	1
ENSG00000118432	0	0	0	0	0	1
ENSG00000198680	0	0	0	0	0	1
ENSG00000246705	0	0	0	0	0	1
ENSG00000172292	0	0	0	0	0	1
ENSG00000120215	0	0	0	0	0	1
ENSG00000187260	0	0	0	0	0	1
ENSG00000162188	0	0	0	0	0	1
ENSG00000173436	0	0	0	0	0	1
ENSG00000164294	0	0	0	0	0	1
ENSG00000171703	0	0	0	0	0	1
ENSG00000168000	0	0	0	0	0	1
ENSG00000197448	0	0	0	0	0	1
ENSG00000171700	0	0	0	0	0	1
ENSG00000119655	0	0	0	0	0	1
ENSG00000123096	0	0	0	0	0	1
ENSG00000196159	0	0	0	0	0	1
ENSG00000139304	0	0	0	0	0	1
ENSG00000177666	0	0	0	0	0	1
ENSG00000080845	0	0	0	0	0	1
ENSG00000186487	0	0	0	0	0	1
ENSG00000198420	0	0	0	0	0	1
ENSG00000213626	0	0	0	0	0	1
ENSG00000134352	0	0	0	0	0	1
ENSG00000181652	0	0	0	0	0	1
ENSG00000079931	0	0	0	0	0	1
ENSG00000049239	0	0	0	0	0	1
ENSG00000111052	0	0	0	0	0	1
ENSG00000111713	0	0	0	0	0	1
ENSG00000077935	0	0	0	0	0	1
ENSG00000164867	0	0	0	0	0	1
ENSG00000185652	0	0	0	0	0	1
ENSG00000118298	0	0	0	0	0	1
ENSG00000155629	0	0	0	0	0	1
ENSG00000132475	0	0	0	0	0	1
ENSG00000073146	0	0	0	0	0	1
ENSG00000130508	0	0	0	0	0	1
ENSG00000205809	0	0	0	0	0	1
ENSG00000205810	0	0	0	0	0	1
ENSG00000134545	0	0	0	0	0	1
ENSG00000183542	0	0	0	0	0	1
ENSG00000171357	0	0	0	0	0	1
ENSG00000205560	0	0	0	0	0	1
ENSG00000173545	0	0	0	0	0	1
ENSG00000163884	0	0	0	0	0	1
ENSG00000182732	0	0	0	0	0	1
ENSG00000186951	0	0	0	0	0	1
ENSG00000101400	0	0	0	0	0	1
ENSG00000158022	0	0	0	0	0	1
ENSG00000164123	0	0	0	0	0	1
ENSG00000256537	0	0	0	0	0	1
ENSG00000185189	0	0	0	0	0	1
ENSG00000122733	0	0	0	0	0	1
ENSG00000052795	0	0	0	0	0	1
ENSG00000114631	0	0	0	0	0	1
ENSG00000091137	0	0	0	0	0	1
ENSG00000188483	0	0	0	0	0	1
ENSG00000106479	0	0	0	0	0	1
ENSG00000171130	0	0	0	0	0	1
ENSG00000188636	0	0	0	0	0	1
ENSG00000131773	0	0	0	0	0	1
ENSG00000132182	0	0	0	0	0	1
ENSG00000123106	0	0	0	0	0	1
ENSG00000179163	0	0	0	0	0	1
ENSG00000075790	0	0	0	0	0	1
ENSG00000111058	0	0	0	0	0	1
ENSG00000178826	0	0	0	0	0	1
ENSG00000073150	0	0	0	0	0	1
ENSG00000187017	0	0	0	0	0	1
ENSG00000186526	0	0	0	0	0	1
ENSG00000107819	0	0	0	0	0	1
ENSG00000087494	0	0	0	0	0	1
ENSG00000145390	0	0	0	0	0	1
ENSG00000100364	0	0	0	0	0	1
ENSG00000243660	0	0	0	0	0	1
ENSG00000138892	0	0	0	0	0	1
ENSG00000261150	0	0	0	0	0	1
ENSG00000203883	0	0	0	0	0	1
ENSG00000133083	0	0	0	0	0	1
ENSG00000147853	0	0	0	0	0	1
ENSG00000100429	0	0	0	0	0	1
ENSG00000188257	0	0	0	0	0	1
ENSG00000060138	0	0	0	0	0	1
ENSG00000086015	0	0	0	0	0	1
ENSG00000131389	0	0	0	0	0	1
ENSG00000173960	0	0	0	0	0	1
ENSG00000115137	0	0	0	0	0	1
ENSG00000137094	0	0	0	0	0	1
ENSG00000114248	0	0	0	0	0	1
ENSG00000119681	0	0	0	0	0	1
ENSG00000173208	0	0	0	0	0	1
ENSG00000204160	0	0	0	0	0	1
ENSG00000135063	0	0	0	0	0	1
ENSG00000020633	0	0	0	0	0	1
ENSG00000054983	0	0	0	0	0	1
ENSG00000084733	0	0	0	0	0	1
ENSG00000133216	0	0	0	0	0	1
ENSG00000048052	0	0	0	0	0	1
ENSG00000164237	0	0	0	0	0	1
ENSG00000132122	0	0	0	0	0	1
ENSG00000095596	0	0	0	0	0	1
ENSG00000182333	0	0	0	0	0	1
ENSG00000170893	0	0	0	0	0	1
ENSG00000084676	0	0	0	0	0	1
ENSG00000079257	0	0	0	0	0	1
ENSG00000142619	0	0	0	0	0	1
ENSG00000163792	0	0	0	0	0	1
ENSG00000137033	0	0	0	0	0	1
ENSG00000183726	0	0	0	0	0	1
ENSG00000157933	0	0	0	0	0	1
ENSG00000137960	0	0	0	0	0	1
ENSG00000155093	0	0	0	0	0	1
ENSG00000100142	0	0	0	0	0	1
ENSG00000214022	0	0	0	0	0	1
ENSG00000215182	0	0	0	0	0	1
ENSG00000100767	0	0	0	0	0	1
ENSG00000122691	0	0	0	0	0	1
ENSG00000168785	0	0	0	0	0	1
ENSG00000119715	0	0	0	0	0	1
ENSG00000129009	0	0	0	0	0	1
ENSG00000147852	0	0	0	0	0	1
ENSG00000117298	0	0	0	0	0	1
ENSG00000168056	0	0	0	0	0	1
ENSG00000171819	0	0	0	0	0	1
ENSG00000165533	0	0	0	0	0	1
ENSG00000154114	0	0	0	0	0	1
ENSG00000167139	0	0	0	0	0	1
ENSG00000213699	0	0	0	0	0	1
ENSG00000132854	0	0	0	0	0	1
ENSG00000104964	0	0	0	0	0	1
ENSG00000135643	0	0	0	0	0	1
ENSG00000138074	0	0	0	0	0	1
ENSG00000110811	0	0	0	0	0	1
ENSG00000139117	0	0	0	0	0	1
ENSG00000118965	0	0	0	0	0	1
ENSG00000138028	0	0	0	0	0	1
ENSG00000166949	0	0	0	0	0	1
ENSG00000183397	0	0	0	0	0	1
ENSG00000161091	0	0	0	0	0	1
ENSG00000138031	0	0	0	0	0	1
ENSG00000156127	0	0	0	0	0	1
ENSG00000205707	0	0	0	0	0	1
ENSG00000198837	0	0	0	0	0	1
ENSG00000029153	0	0	0	0	0	1
ENSG00000084731	0	0	0	0	0	1
ENSG00000139200	0	0	0	0	0	1
ENSG00000122585	0	0	0	0	0	1
ENSG00000103599	0	0	0	0	0	1
ENSG00000106565	0	0	0	0	0	1
ENSG00000008394	0	0	0	0	0	1
ENSG00000166268	0	0	0	0	0	1
ENSG00000173157	0	0	0	0	0	1
ENSG00000175206	0	0	0	0	0	1
ENSG00000127324	0	0	0	0	0	1
ENSG00000211454	0	0	0	0	0	1
ENSG00000068697	0	0	0	0	0	1
ENSG00000172399	0	0	0	0	0	1
ENSG00000110243	0	0	0	0	0	1
ENSG00000075240	0	0	0	0	0	1
ENSG00000005073	0	0	0	0	0	1
ENSG00000006747	0	0	0	0	0	1
ENSG00000139174	0	0	0	0	0	1
ENSG00000111261	0	0	0	0	0	1
ENSG00000078399	0	0	0	0	0	1
ENSG00000185519	0	0	0	0	0	1
ENSG00000078246	0	0	0	0	0	1
ENSG00000169914	0	0	0	0	0	1
ENSG00000134532	0	0	0	0	0	1
ENSG00000153233	0	0	0	0	0	1
ENSG00000185532	0	0	0	0	0	1
ENSG00000198513	0	0	0	0	0	1
ENSG00000137821	0	0	0	0	0	1
ENSG00000129480	0	0	0	0	0	1
ENSG00000162981	0	0	0	0	0	1
ENSG00000139173	0	0	0	0	0	1
ENSG00000163520	0	0	0	0	0	1
ENSG00000118473	0	0	0	0	0	1
ENSG00000111783	0	0	0	0	0	1
ENSG00000122644	0	0	0	0	0	1
ENSG00000028137	0	0	0	0	0	1
ENSG00000151779	0	0	0	0	0	1
ENSG00000172986	0	0	0	0	0	1
ENSG00000180739	0	0	0	0	0	1
ENSG00000144535	0	0	0	0	0	1
ENSG00000064309	0	0	0	0	0	1
ENSG00000162444	0	0	0	0	0	1
ENSG00000170876	0	0	0	0	0	1
ENSG00000165617	0	0	0	0	0	1
ENSG00000097021	0	0	0	0	0	1
ENSG00000127314	0	0	0	0	0	1
ENSG00000109906	0	0	0	0	0	1
ENSG00000169006	0	0	0	0	0	1
ENSG00000196208	0	0	0	0	0	1
ENSG00000188906	0	0	0	0	0	1
ENSG00000183258	0	0	0	0	0	1
ENSG00000150873	0	0	0	0	0	1
ENSG00000100490	0	0	0	0	0	1
ENSG00000157985	0	0	0	0	0	1
ENSG00000198963	0	0	0	0	0	1
ENSG00000189409	0	0	0	0	0	1
ENSG00000123104	0	0	0	0	0	1
ENSG00000114861	0	0	0	0	0	1
ENSG00000139112	0	0	0	0	0	1
ENSG00000165028	0	0	0	0	0	1
ENSG00000136783	0	0	0	0	0	1
ENSG00000165929	0	0	0	0	0	1
ENSG00000139168	0	0	0	0	0	1
ENSG00000171310	0	0	0	0	0	1
ENSG00000148123	0	0	0	0	0	1
ENSG00000100784	0	0	0	0	0	1
ENSG00000134283	0	0	0	0	0	1
ENSG00000166938	0	0	0	0	0	1
ENSG00000179051	0	0	0	0	0	1
ENSG00000144867	0	0	0	0	0	1
ENSG00000187097	0	0	0	0	0	1
ENSG00000184588	0	0	0	0	0	1
ENSG00000111405	0	0	0	0	0	1
ENSG00000163637	0	0	0	0	0	1
ENSG00000162976	0	0	0	0	0	1
ENSG00000119326	0	0	0	0	0	1
ENSG00000183741	0	0	0	0	0	1
ENSG00000074410	0	0	0	0	0	1
ENSG00000205693	0	0	0	0	0	1
ENSG00000204262	0	0	0	0	0	1
ENSG00000143797	0	0	0	0	0	1
ENSG00000162576	0	0	0	0	0	1
ENSG00000135454	0	0	0	0	0	1
ENSG00000116774	0	0	0	0	0	1
ENSG00000106125	0	0	0	0	0	1
ENSG00000120057	0	0	0	0	0	1
ENSG00000186976	0	0	0	0	0	1
ENSG00000150455	0	0	0	0	0	1
ENSG00000015133	0	0	0	0	0	1
ENSG00000119703	0	0	0	0	0	1
ENSG00000164039	0	0	0	0	0	1
ENSG00000104324	0	0	0	0	0	1
ENSG00000214063	0	0	0	0	0	1
ENSG00000134121	0	0	0	0	0	1
ENSG00000162490	0	0	0	0	0	1
ENSG00000204291	0	0	0	0	0	1
ENSG00000135407	0	0	0	0	0	1
ENSG00000134107	0	0	0	0	0	1
ENSG00000123427	0	0	0	0	0	1
ENSG00000151693	0	0	0	0	0	1
ENSG00000163590	0	0	0	0	0	1
ENSG00000139354	0	0	0	0	0	1
ENSG00000138615	0	0	0	0	0	1
ENSG00000182985	0	0	0	0	0	1
ENSG00000258597	0	0	0	0	0	1
ENSG00000236761	0	0	0	0	0	1
ENSG00000271321	0	0	0	0	0	1
ENSG00000150527	0	0	0	0	0	1
ENSG00000212710	0	0	0	0	0	1
ENSG00000288784	0	0	0	0	0	1
ENSG00000271079	0	0	0	0	0	1
ENSG00000289604	0	0	0	0	0	1
ENSG00000133805	0	0	0	0	0	1
ENSG00000205795	0	0	0	0	0	1
ENSG00000123384	0	0	0	0	0	1
ENSG00000171462	0	0	0	0	0	1
ENSG00000241635	0	0	0	0	0	1
ENSG00000100300	0	0	0	0	0	1
ENSG00000166886	0	0	0	0	0	1
ENSG00000111670	0	0	0	0	0	1
ENSG00000173599	0	0	0	0	0	1
ENSG00000165923	0	0	0	0	0	1
ENSG00000169439	0	0	0	0	0	1
ENSG00000113140	0	0	0	0	0	1
ENSG00000109944	0	0	0	0	0	1
ENSG00000164920	0	0	0	0	0	1
ENSG00000069812	0	0	0	0	0	1
ENSG00000119698	0	0	0	0	0	1
ENSG00000166250	0	0	0	0	0	1
ENSG00000100427	0	0	0	0	0	1
ENSG00000042445	0	0	0	0	0	1
ENSG00000196935	0	0	0	0	0	1
ENSG00000140093	0	0	0	0	0	1
ENSG00000196091	0	0	0	0	0	1
ENSG00000100242	0	0	0	0	0	1
ENSG00000187961	0	0	0	0	0	1
ENSG00000173621	0	0	0	0	0	1
ENSG00000174080	0	0	0	0	0	1
ENSG00000070214	0	0	0	0	0	1
ENSG00000204397	0	0	0	0	0	1
ENSG00000001561	0	0	0	0	0	1
ENSG00000066739	0	0	0	0	0	1
ENSG00000165389	0	0	0	0	0	1
ENSG00000110777	0	0	0	0	0	1
ENSG00000119471	0	0	0	0	0	1
ENSG00000112782	0	0	0	0	0	1
ENSG00000183770	0	0	0	0	0	1
ENSG00000174151	0	0	0	0	0	1
ENSG00000149968	0	0	0	0	0	1
ENSG00000171119	0	0	0	0	0	1
ENSG00000137745	0	0	0	0	0	1
ENSG00000122507	0	0	0	0	0	1
ENSG00000119431	0	0	0	0	0	1
ENSG00000019102	0	0	0	0	0	1
ENSG00000100697	0	0	0	0	0	1
ENSG00000146070	0	0	0	0	0	1
ENSG00000155090	0	0	0	0	0	1
ENSG00000069974	0	0	0	0	0	1
ENSG00000148158	0	0	0	0	0	1
ENSG00000110400	0	0	0	0	0	1
ENSG00000233608	0	0	0	0	0	1
ENSG00000165943	0	0	0	0	0	1
ENSG00000096968	0	0	0	0	0	1
ENSG00000064012	0	0	0	0	0	1
ENSG00000167191	0	0	0	0	0	1
ENSG00000128918	0	0	0	0	0	1
ENSG00000136048	0	0	0	0	0	1
ENSG00000198003	0	0	0	0	0	1
ENSG00000175785	0	0	0	0	0	1
ENSG00000054654	0	0	0	0	0	1
ENSG00000157216	0	0	0	0	0	1
ENSG00000137673	0	0	0	0	0	1
ENSG00000104343	0	0	0	0	0	1
ENSG00000138821	0	0	0	0	0	1
ENSG00000128923	0	0	0	0	0	1
ENSG00000187758	0	0	0	0	0	1
ENSG00000248144	0	0	0	0	0	1
ENSG00000196616	0	0	0	0	0	1
ENSG00000257365	0	0	0	0	0	1
ENSG00000168427	0	0	0	0	0	1
ENSG00000140463	0	0	0	0	0	1
ENSG00000119042	0	0	0	0	0	1
ENSG00000223953	0	0	0	0	0	1
ENSG00000167676	0	0	0	0	0	1
ENSG00000139998	0	0	0	0	0	1
ENSG00000050165	0	0	0	0	0	1
ENSG00000146072	0	0	0	0	0	1
ENSG00000157693	0	0	0	0	0	1
ENSG00000168398	0	0	0	0	0	1
ENSG00000164086	0	0	0	0	0	1
ENSG00000123091	0	0	0	0	0	1
ENSG00000174233	0	0	0	0	0	1
ENSG00000235718	0	0	0	0	0	1
ENSG00000115648	0	0	0	0	0	1
ENSG00000148225	0	0	0	0	0	1
ENSG00000136404	0	0	0	0	0	1
ENSG00000172269	0	0	0	0	0	1
ENSG00000153294	0	0	0	0	0	1
ENSG00000173588	0	0	0	0	0	1
ENSG00000136040	0	0	0	0	0	1
ENSG00000139626	0	0	0	0	0	1
ENSG00000166503	0	0	0	0	0	1
ENSG00000172819	0	0	0	0	0	1
ENSG00000082175	0	0	0	0	0	1
ENSG00000171914	0	0	0	0	0	1
ENSG00000175264	0	0	0	0	0	1
ENSG00000172478	0	0	0	0	0	1
ENSG00000213927	0	0	0	0	0	1
ENSG00000078725	0	0	0	0	0	1
ENSG00000171827	0	0	0	0	0	1
ENSG00000229314	0	0	0	0	0	1
ENSG00000228278	0	0	0	0	0	1
ENSG00000137648	0	0	0	0	0	1
ENSG00000211584	0	0	0	0	0	1
ENSG00000149575	0	0	0	0	0	1
ENSG00000159884	0	0	0	0	0	1
ENSG00000117971	0	0	0	0	0	1
ENSG00000102172	0	0	0	0	0	1
ENSG00000165915	0	0	0	0	0	1
ENSG00000221968	0	0	0	0	0	1
ENSG00000181827	0	0	0	0	0	1
ENSG00000003402	0	0	0	0	0	1
ENSG00000167325	0	0	0	0	0	1
ENSG00000171843	0	0	0	0	0	1
ENSG00000196739	0	0	0	0	0	1
ENSG00000153446	0	0	0	0	0	1
ENSG00000085449	0	0	0	0	0	1
ENSG00000226321	0	0	0	0	0	1
ENSG00000147874	0	0	0	0	0	1
ENSG00000035664	0	0	0	0	0	1
ENSG00000148700	0	0	0	0	0	1
ENSG00000172482	0	0	0	0	0	1
ENSG00000138587	0	0	0	0	0	1
ENSG00000185046	0	0	0	0	0	1
ENSG00000149090	0	0	0	0	0	1
ENSG00000140391	0	0	0	0	0	1
ENSG00000135373	0	0	0	0	0	1
ENSG00000261371	0	0	0	0	0	1
ENSG00000150773	0	0	0	0	0	1
ENSG00000115556	0	0	0	0	0	1
ENSG00000184349	0	0	0	0	0	1
ENSG00000120833	0	0	0	0	0	1
ENSG00000256061	0	0	0	0	0	1
ENSG00000011465	0	0	0	0	0	1
ENSG00000136929	0	0	0	0	0	1
ENSG00000261652	0	0	0	0	0	1
ENSG00000165806	0	0	0	0	0	1
ENSG00000106153	0	0	0	0	0	1
ENSG00000047346	0	0	0	0	0	1
ENSG00000260916	0	0	0	0	0	1
ENSG00000165138	0	0	0	0	0	1
ENSG00000168140	0	0	0	0	0	1
ENSG00000168216	0	0	0	0	0	1
ENSG00000166341	0	0	0	0	0	1
ENSG00000100652	0	0	0	0	0	1
ENSG00000119523	0	0	0	0	0	1
ENSG00000174132	0	0	0	0	0	1
ENSG00000175084	0	0	0	0	0	1
ENSG00000166016	0	0	0	0	0	1
ENSG00000148926	0	0	0	0	0	1
ENSG00000168646	0	0	0	0	0	1
ENSG00000119673	0	0	0	0	0	1
ENSG00000184227	0	0	0	0	0	1
ENSG00000197535	0	0	0	0	0	1
ENSG00000134198	0	0	0	0	0	1
ENSG00000181092	0	0	0	0	0	1
ENSG00000116983	0	0	0	0	0	1
ENSG00000108582	0	0	0	0	0	1
ENSG00000181885	0	0	0	0	0	1
ENSG00000066697	0	0	0	0	0	1
ENSG00000115896	0	0	0	0	0	1
ENSG00000225828	0	0	0	0	0	1
ENSG00000163521	0	0	0	0	0	1
ENSG00000241697	0	0	0	0	0	1
ENSG00000069966	0	0	0	0	0	1
ENSG00000170681	0	0	0	0	0	1
ENSG00000167972	0	0	0	0	0	1
ENSG00000135452	0	0	0	0	0	1
ENSG00000134716	0	0	0	0	0	1
ENSG00000168454	0	0	0	0	0	1
ENSG00000135506	0	0	0	0	0	1
ENSG00000108946	0	0	0	0	0	1
ENSG00000117519	0	0	0	0	0	1
ENSG00000116514	0	0	0	0	0	1
ENSG00000171962	0	0	0	0	0	1
ENSG00000128872	0	0	0	0	0	1
ENSG00000138356	0	0	0	0	0	1
ENSG00000196408	0	0	0	0	0	1
ENSG00000205038	0	0	0	0	0	1
ENSG00000114779	0	0	0	0	0	1
ENSG00000251692	0	0	0	0	0	1
ENSG00000113889	0	0	0	0	0	1
ENSG00000189067	0	0	0	0	0	1
ENSG00000108381	0	0	0	0	0	1
ENSG00000155096	0	0	0	0	0	1
ENSG00000140280	0	0	0	0	0	1
ENSG00000184602	0	0	0	0	0	1
ENSG00000145730	0	0	0	0	0	1
ENSG00000132386	0	0	0	0	0	1
ENSG00000138443	0	0	0	0	0	1
ENSG00000114770	0	0	0	0	0	1
ENSG00000121067	0	0	0	0	0	1
ENSG00000196169	0	0	0	0	0	1
ENSG00000182575	0	0	0	0	0	1
ENSG00000185924	0	0	0	0	0	1
ENSG00000144834	0	0	0	0	0	1
ENSG00000131378	0	0	0	0	0	1
ENSG00000198909	0	0	0	0	0	1
ENSG00000240891	0	0	0	0	0	1
ENSG00000229453	0	0	0	0	0	1
ENSG00000185640	0	0	0	0	0	1
ENSG00000178149	0	0	0	0	0	1
ENSG00000174437	0	0	0	0	0	1
ENSG00000136451	0	0	0	0	0	1
ENSG00000154309	0	0	0	0	0	1
ENSG00000186074	0	0	0	0	0	1
ENSG00000167850	0	0	0	0	0	1
ENSG00000142327	0	0	0	0	0	1
ENSG00000167419	0	0	0	0	0	1
ENSG00000178467	0	0	0	0	0	1
ENSG00000084636	0	0	0	0	0	1
ENSG00000093167	0	0	0	0	0	1
ENSG00000103145	0	0	0	0	0	1
ENSG00000160801	0	0	0	0	0	1
ENSG00000135312	0	0	0	0	0	1
ENSG00000213853	0	0	0	0	0	1
ENSG00000146122	0	0	0	0	0	1
ENSG00000175197	0	0	0	0	0	1
ENSG00000145198	0	0	0	0	0	1
ENSG00000135404	0	0	0	0	0	1
ENSG00000167779	0	0	0	0	0	1
ENSG00000141258	0	0	0	0	0	1
ENSG00000065361	0	0	0	0	0	1
ENSG00000178537	0	0	0	0	0	1
ENSG00000121064	0	0	0	0	0	1
ENSG00000124701	0	0	0	0	0	1
ENSG00000108395	0	0	0	0	0	1
ENSG00000135424	0	0	0	0	0	1
ENSG00000072858	0	0	0	0	0	1
ENSG00000132205	0	0	0	0	0	1
ENSG00000162804	0	0	0	0	0	1
ENSG00000175175	0	0	0	0	0	1
ENSG00000173918	0	0	0	0	0	1
ENSG00000090539	0	0	0	0	0	1
ENSG00000171509	0	0	0	0	0	1
ENSG00000118194	0	0	0	0	0	1
ENSG00000163606	0	0	0	0	0	1
ENSG00000206531	0	0	0	0	0	1
ENSG00000164929	0	0	0	0	0	1
ENSG00000196586	0	0	0	0	0	1
ENSG00000091986	0	0	0	0	0	1
ENSG00000135469	0	0	0	0	0	1
ENSG00000085552	0	0	0	0	0	1
ENSG00000170579	0	0	0	0	0	1
ENSG00000182218	0	0	0	0	0	1
ENSG00000186010	0	0	0	0	0	1
ENSG00000179859	0	0	0	0	0	1
ENSG00000005001	0	0	0	0	0	1
ENSG00000180340	0	0	0	0	0	1
ENSG00000177426	0	0	0	0	0	1
ENSG00000147650	0	0	0	0	0	1
ENSG00000141232	0	0	0	0	0	1
ENSG00000136999	0	0	0	0	0	1
ENSG00000114859	0	0	0	0	0	1
ENSG00000137269	0	0	0	0	0	1
ENSG00000178922	0	0	0	0	0	1
ENSG00000118402	0	0	0	0	0	1
ENSG00000159173	0	0	0	0	0	1
ENSG00000144857	0	0	0	0	0	1
ENSG00000132383	0	0	0	0	0	1
ENSG00000197119	0	0	0	0	0	1
ENSG00000126353	0	0	0	0	0	1
ENSG00000151790	0	0	0	0	0	1
ENSG00000108932	0	0	0	0	0	1
ENSG00000162896	0	0	0	0	0	1
ENSG00000166126	0	0	0	0	0	1
ENSG00000141337	0	0	0	0	0	1
ENSG00000082781	0	0	0	0	0	1
ENSG00000087077	0	0	0	0	0	1
ENSG00000277531	0	0	0	0	0	1
ENSG00000103811	0	0	0	0	0	1
ENSG00000180329	0	0	0	0	0	1
ENSG00000090534	0	0	0	0	0	1
ENSG00000154025	0	0	0	0	0	1
ENSG00000117400	0	0	0	0	0	1
ENSG00000081248	0	0	0	0	0	1
ENSG00000167874	0	0	0	0	0	1
ENSG00000185621	0	0	0	0	0	1
ENSG00000117091	0	0	0	0	0	1
ENSG00000172037	0	0	0	0	0	1
ENSG00000176597	0	0	0	0	0	1
ENSG00000140379	0	0	0	0	0	1
ENSG00000065833	0	0	0	0	0	1
ENSG00000088179	0	0	0	0	0	1
ENSG00000114473	0	0	0	0	0	1
ENSG00000163395	0	0	0	0	0	1
ENSG00000162510	0	0	0	0	0	1
ENSG00000203668	0	0	0	0	0	1
ENSG00000182240	0	0	0	0	0	1
ENSG00000163710	0	0	0	0	0	1
ENSG00000087116	0	0	0	0	0	1
ENSG00000008382	0	0	0	0	0	1
ENSG00000133026	0	0	0	0	0	1
ENSG00000106333	0	0	0	0	0	1
ENSG00000173826	0	0	0	0	0	1
ENSG00000183833	0	0	0	0	0	1
ENSG00000129657	0	0	0	0	0	1
ENSG00000135074	0	0	0	0	0	1
ENSG00000168350	0	0	0	0	0	1
ENSG00000146250	0	0	0	0	0	1
ENSG00000196557	0	0	0	0	0	1
ENSG00000109743	0	0	0	0	0	1
ENSG00000184922	0	0	0	0	0	1
ENSG00000136378	0	0	0	0	0	1
ENSG00000144426	0	0	0	0	0	1
ENSG00000187650	0	0	0	0	0	1
ENSG00000081277	0	0	0	0	0	1
ENSG00000132481	0	0	0	0	0	1
ENSG00000102854	0	0	0	0	0	1
ENSG00000167693	0	0	0	0	0	1
ENSG00000162734	0	0	0	0	0	1
ENSG00000174705	0	0	0	0	0	1
ENSG00000141298	0	0	0	0	0	1
ENSG00000178404	0	0	0	0	0	1
ENSG00000113269	0	0	0	0	0	1
ENSG00000167549	0	0	0	0	0	1
ENSG00000119004	0	0	0	0	0	1
ENSG00000144401	0	0	0	0	0	1
ENSG00000181722	0	0	0	0	0	1
ENSG00000169403	0	0	0	0	0	1
ENSG00000163251	0	0	0	0	0	1
ENSG00000108262	0	0	0	0	0	1
ENSG00000124496	0	0	0	0	0	1
ENSG00000178999	0	0	0	0	0	1
ENSG00000167202	0	0	0	0	0	1
ENSG00000108679	0	0	0	0	0	1
ENSG00000186409	0	0	0	0	0	1
ENSG00000093010	0	0	0	0	0	1
ENSG00000143554	0	0	0	0	0	1
ENSG00000144681	0	0	0	0	0	1
ENSG00000004468	0	0	0	0	0	1
ENSG00000111331	0	0	0	0	0	1
ENSG00000169876	0	0	0	0	0	1
ENSG00000111335	0	0	0	0	0	1
ENSG00000161714	0	0	0	0	0	1
ENSG00000175946	0	0	0	0	0	1
ENSG00000197045	0	0	0	0	0	1
ENSG00000185215	0	0	0	0	0	1
ENSG00000213859	0	0	0	0	0	1
ENSG00000112659	0	0	0	0	0	1
ENSG00000163430	0	0	0	0	0	1
ENSG00000079263	0	0	0	0	0	1
ENSG00000168824	0	0	0	0	0	1
ENSG00000266714	0	0	0	0	0	1
ENSG00000133661	0	0	0	0	0	1
ENSG00000170091	0	0	0	0	0	1
ENSG00000108244	0	0	0	0	0	1
ENSG00000171476	0	0	0	0	0	1
ENSG00000171109	0	0	0	0	0	1
ENSG00000182853	0	0	0	0	0	1
ENSG00000204052	0	0	0	0	0	1
ENSG00000114331	0	0	0	0	0	1
ENSG00000174282	0	0	0	0	0	1
ENSG00000087245	0	0	0	0	0	1
ENSG00000224470	0	0	0	0	0	1
ENSG00000176783	0	0	0	0	0	1
ENSG00000078668	0	0	0	0	0	1
ENSG00000111328	0	0	0	0	0	1
ENSG00000173728	0	0	0	0	0	1
ENSG00000147576	0	0	0	0	0	1
ENSG00000156804	0	0	0	0	0	1
ENSG00000160999	0	0	0	0	0	1
ENSG00000189058	0	0	0	0	0	1
ENSG00000140368	0	0	0	0	0	1
ENSG00000108688	0	0	0	0	0	1
ENSG00000168300	0	0	0	0	0	1
ENSG00000146090	0	0	0	0	0	1
ENSG00000002587	0	0	0	0	0	1
ENSG00000159461	0	0	0	0	0	1
ENSG00000109794	0	0	0	0	0	1
ENSG00000120910	0	0	0	0	0	1
ENSG00000184389	0	0	0	0	0	1
ENSG00000140374	0	0	0	0	0	1
ENSG00000184221	0	0	0	0	0	1
ENSG00000115488	0	0	0	0	0	1
ENSG00000006042	0	0	0	0	0	1
ENSG00000205279	0	0	0	0	0	1
ENSG00000122970	0	0	0	0	0	1
ENSG00000140945	0	0	0	0	0	1
ENSG00000078018	0	0	0	0	0	1
ENSG00000125355	0	0	0	0	0	1
ENSG00000163513	0	0	0	0	0	1
ENSG00000154721	0	0	0	0	0	1
ENSG00000090104	0	0	0	0	0	1
ENSG00000043514	0	0	0	0	0	1
