Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SCR.1	SCR.2	SCR.3	shPLAC1.1	shPLAC1.2	shPLAC1.3	gene_biotype	external_gene_name	description
ENSG00000143028.9	209.1485408601767	-0.6846499211039274	0.15276375093857877	-4.481756417327055	7.403121309611098e-6	4.255175311342379e-4	165.19410698660428	157.82544181553482	158.66165399868345	272.2020295499912	265.650746161984	235.3572666482625	protein_coding	SYPL2	synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]
ENSG00000151882.11	250.66082031129557	-0.6877329081247172	0.20522850554181843	-3.3510593779799325	8.050303875444471e-4	0.017323754696305312	213.95622290433687	179.0534252176243	183.76634608708272	414.4429397283701	316.4235850188819	196.3224029114775	protein_coding	CCL28	C-C motif chemokine ligand 28 [Source:HGNC Symbol;Acc:HGNC:17700]
ENSG00000029993.15	1432.0182302041426	-0.6879690852242285	0.1330972337605293	-5.168920989462739	2.354494047592156e-7	2.9709433982344662e-5	1247.91210940483	983.8708828968427	1060.4221938139856	1972.9530562871544	1936.621139255965	1390.3299995660775	protein_coding	HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]
ENSG00000115414.21	3123.213794562971	-0.6960496395845889	0.0877229799781738	-7.934632860828163	2.1111890973313976e-15	2.6047381929742044e-12	2563.494093960799	2324.0027046287523	2265.447414057151	3930.556374065851	3956.65479949112	3699.127381174155	protein_coding	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]
ENSG00000130202.10	781.2074375942733	-0.6963720989268981	0.16478468370897753	-4.225951606987607	2.37933125273126e-5	0.0010783711930746087	587.1356814584128	580.5391982571426	621.5921761087662	1308.8210368211985	883.0847329753324	706.0717999447875	protein_coding	NECTIN2	nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]
ENSG00000175315.3	110.31677884209677	-0.6963855276413625	0.23300996654715783	-2.988651249389473	0.002802117721205923	0.04199016892884017	99.51452228108693	64.60690600635928	89.37270383470144	126.89117166992072	175.89162032568223	105.62374893483	protein_coding	CST6	cystatin E/M [Source:HGNC Symbol;Acc:HGNC:2478]
ENSG00000119899.13	1155.2761453937853	-0.7020249501827632	0.12957144296803744	-5.418053037781929	6.025154451705123e-8	9.04098851780185e-6	1012.0626915986539	822.3536178809445	805.358522195849	1651.6318635100972	1454.2791701154345	1185.9710070617325	protein_coding	SLC17A5	solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]
ENSG00000170498.10	9398.20694324923	-0.7025334612559959	0.1286134155113647	-5.462365325286908	4.698319436218699e-8	7.672079267613592e-6	6746.089465434882	7090.146456297885	7624.79708108863	13280.593757517992	8759.221360651629	12888.393538504364	protein_coding	KISS1	KiSS-1 metastasis suppressor [Source:HGNC Symbol;Acc:HGNC:6341]
ENSG00000146859.6	351.64485202693515	-0.7029523269169257	0.16372528582378845	-4.293486637570983	1.7588890508312355e-5	8.31093788103406e-4	209.9756420130934	268.58013782643644	324.3526217821187	515.7512138841939	391.67618546749856	399.53331118827	protein_coding	TMEM140	transmembrane protein 140 [Source:HGNC Symbol;Acc:HGNC:21870]
ENSG00000152558.15	492.2102687183812	-0.7066500155250681	0.1427978274271415	-4.948604809030558	7.474733722599942e-7	6.859458120309897e-5	413.9804126893216	375.6430106369747	333.39031093394243	664.1320194659561	678.1800618742799	487.9357967098125	protein_coding	TMEM123	transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]
ENSG00000117691.10	402.97435233255635	-0.7116926233047811	0.14183185337448406	-5.017861688838486	5.224977037052642e-7	5.226859911660589e-5	355.2668445434803	287.9622096283442	274.14323760532017	549.5206386028018	520.421598283204	430.5315853321875	protein_coding	NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]
ENSG00000067057.19	493.76741141247396	-0.7149857967721633	0.14023138088410364	-5.098614819767583	3.421479692776908e-7	3.8767459702647744e-5	375.1697489996977	397.793949839155	348.45312618698205	748.0439233121939	551.247964732035	541.89575540478	protein_coding	PFKP	phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]
ENSG00000067066.17	187.4722234292505	-0.7156152702449514	0.20581254608877655	-3.4770245247161617	5.070114390548321e-4	0.012373307734648033	90.5582152757891	181.82229261789684	152.63652789746763	230.24607762687228	211.25127595816474	258.3189511993125	protein_coding	SP100	SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]
ENSG00000134575.13	218.75751609350323	-0.7158247350462315	0.16363219257753397	-4.3745959995436206	1.2165757634320457e-5	6.414593727519332e-4	184.1018662200108	166.13204401635244	146.6114017962518	316.20461327423794	258.3974834681414	241.097687786025	protein_coding	ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]
ENSG00000186577.14	298.93019187515426	-0.718282874968714	0.14177311929341088	-5.066424993317455	4.0535636771268106e-7	4.296024286091155e-5	220.92223946401296	204.896187620168	252.0511085675288	385.79009451258156	337.2767152636793	392.644805822955	protein_coding	SMIM29	small integral membrane protein 29 [Source:HGNC Symbol;Acc:HGNC:1340]
ENSG00000103546.19	785.0263620153668	-0.7196985945691673	0.158493604117645	-4.540868374946896	5.602300077061177e-6	3.362591354361476e-4	643.8589591586324	579.6162424570518	556.319976678928	1306.7744050200706	848.6317351795802	774.9568535979375	protein_coding	SLC6A2	solute carrier family 6 member 2 [Source:HGNC Symbol;Acc:HGNC:11048]
ENSG00000135862.6	2880.795319771926	-0.7202957668916043	0.12055776705990795	-5.974693994901819	2.3052247160050055e-9	5.688270054782129e-7	2593.348450645125	1994.50748399632	1942.0989799585684	3481.320693718309	4042.7872939805	3230.709016332735	protein_coding	LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
ENSG00000174564.13	344.14861084247497	-0.7206733792541992	0.19364635848153508	-3.7215953086095244	1.9796811760076897e-4	0.006039115323733349	285.60667894671946	234.43077322307508	261.0887977193525	357.137249296793	607.4607506093149	319.167415259595	protein_coding	IL20RB	interleukin 20 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6004]
ENSG00000120306.11	90.20915267403775	-0.7213838711988321	0.21331751942850602	-3.3817375766016533	7.202891821089414e-4	0.016092738587802184	65.67958470551737	70.14464080690436	68.28476248044605	110.51811726089869	106.07896689744753	120.5488438930125	protein_coding	CYSTM1	cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]
ENSG00000128274.17	397.82706806186553	-0.7223688627423269	0.15152783244748774	-4.767235504359671	1.867709471307668e-6	1.4204826006438594e-4	365.218296771589	257.5046682253463	279.164176023	502.4481071768635	556.6879117524169	425.9392484219775	protein_coding	A4GALT	alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]
ENSG00000105928.16	447.73959243760106	-0.7234679815871431	0.14131315826475505	-5.1196080426686175	3.061713241627023e-7	3.616730195215581e-5	409.00468657526727	314.7279278309788	290.2102405418957	528.0310046909605	612.9006976296968	531.5629973568075	protein_coding	GSDME	gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]
ENSG00000165507.9	1890.257201660755	-0.7268106678530744	0.11930694138470653	-6.0919394916802485	1.1155085084744883e-9	3.259633283710715e-7	1434.0042660704626	1393.6632581371787	1445.0260766082627	2796.7223562410754	2336.4572452540365	1935.670007653515	protein_coding	DEPP1	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]
ENSG00000142459.9	335.0530478071909	-0.7321102829670438	0.13060166782456087	-5.60567330541673	2.0744693011252028e-8	3.858530714497877e-6	268.6892101589347	249.19806602452863	237.99248099802517	427.7460464357005	435.19576163055393	391.4967215954025	protein_coding	EVI5L	ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464]
ENSG00000105281.12	402.55783142419546	-0.7325097755368921	0.14493156556313733	-5.054176933028333	4.3225075645937287e-7	4.5280305657781854e-5	264.7086292676912	306.42132563016116	335.3986863010144	508.5880025802468	421.59589407959913	578.63445068646	protein_coding	SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]
ENSG00000162909.18	123.57706543889306	-0.7380444711770829	0.18660460626066813	-3.9551246133019244	7.649476995739953e-5	0.0027667684873191024	84.58734393892388	97.83331480962977	95.39782993591727	154.5207009851454	154.13183224415454	154.9913707195875	protein_coding	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]
ENSG00000179913.11	2116.201090952511	-0.7388687329124202	0.11861224424263328	-6.22927875305175	4.685873912505193e-10	1.4866269692702192e-7	1745.4847208102647	1462.8849431439921	1550.4657833795395	3003.432168154978	2748.9865609663325	2185.95236925996	protein_coding	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]
ENSG00000128881.18	127.51466825433795	-0.7393368503144402	0.2155604074938405	-3.4298360209565213	6.039461165425436e-4	0.013956732098739532	104.49024839514126	107.98582861062907	74.30988858166187	193.40670520657272	163.19841061145772	121.696928120565	protein_coding	TTBK2	tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]
ENSG00000164305.20	150.6391281097968	-0.7402754595748051	0.1768108134119976	-4.186822317534642	2.8288710693554375e-5	0.0012464993791318562	118.42228151449343	116.29243081144669	103.43133140420504	206.7098119139031	169.54501546856997	189.4338975461625	protein_coding	CASP3	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]
ENSG00000182612.11	202.38118491706442	-0.7408590348359275	0.17366792306958814	-4.265952063807822	1.9905151941681323e-5	9.286840636992832e-4	136.33489552508908	151.3647512148989	166.69515546697122	305.97145426859913	213.9712494683557	239.9496035584725	protein_coding	TSPAN10	tetraspanin 10 [Source:HGNC Symbol;Acc:HGNC:29942]
ENSG00000181264.9	113.31808809300816	-0.7433837359090357	0.21148616184258573	-3.5150467029722456	4.3967665864281456e-4	0.011095840039931394	105.48539361795214	73.83646400726775	75.31407626519784	123.82122396822909	161.38509493799708	140.066275761405	protein_coding	TLCD5	TLC domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28280]
ENSG00000109685.19	67.80548203178367	-0.7498609552006702	0.24343495111252325	-3.0803339938399437	0.002067685834330851	0.034352081803323754	44.78153502648912	51.685524805087425	55.230322594478416	80.84195614454627	87.0391523261108	87.25440129399	protein_coding	NSD2	nuclear receptor binding SET domain protein 2 [Source:HGNC Symbol;Acc:HGNC:12766]
ENSG00000013588.9	486.6094146118839	-0.7525434773007261	0.1287957734629613	-5.842920594883808	5.129347114619255e-9	1.0953128915525424e-6	323.4221974135325	375.6430106369747	387.6164458448849	559.75379760844055	582.0743311808659	691.146704986605	protein_coding	GPRC5A	G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]
ENSG00000105198.12	707.3192741880492	-0.756866758899702	0.14922890257296523	-5.071851001046083	3.9396480325068974e-7	4.247170073102581e-5	469.7085451667303	554.6964358545989	554.3116013118562	1022.2925846633129	987.3503841993193	655.5560939324776	protein_coding	LGALS13	galectin 13 [Source:HGNC Symbol;Acc:HGNC:15449]
ENSG00000166377.21	140.53036816178567	-0.7580580424321577	0.19618004191140365	-3.864093589981504	1.1150246718235077e-4	0.00372928733612296	128.37373374260213	94.14149160926638	91.38107920177339	184.19686210149783	195.83809273374928	149.250949581825	protein_coding	ATP9B	ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]
ENSG00000056291.19	193.8626959465305	-0.7650127619585526	0.17692333727109766	-4.323978813413022	1.5324001948762055e-5	7.430468019172658e-4	132.3543146338456	141.21223741389957	157.65746631514747	297.78492706408815	232.1044062029621	202.06282404924	protein_coding	NPFFR2	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
ENSG00000273820.2	161.33667933150406	-0.7689041796007559	0.17960214073209352	-4.281152643651973	1.859277646798474e-5	8.711147253185763e-4	107.47568406357388	128.29085621262772	121.50670970785252	211.8263914167225	170.4516733053003	228.4687612829475	protein_coding	USP27X	ubiquitin specific peptidase 27 X-linked [Source:HGNC Symbol;Acc:HGNC:13486]
ENSG00000134871.19	5593.156249896024	-0.7734344345921491	0.09106883283227889	-8.492855464795298	2.016209810855465e-17	3.731332289956514e-14	4491.0903905454525	3953.019691789097	3943.445033245759	6794.817579744142	7595.979356126627	6780.585447925065	protein_coding	COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]
ENSG00000159128.16	114.42257129889285	-0.7737671578762895	0.21105206041286562	-3.666238350682887	2.461445183422801e-4	0.007076874390417454	107.47568406357388	71.06759660699521	75.31407626519784	146.3341737806344	157.7584635910758	128.58543348588	protein_coding	IFNGR2	interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]
ENSG00000010803.17	62.64837053486834	-0.7777666925465934	0.25523287279987966	-3.0472826012361525	0.00230920496296619	0.03689411785435478	54.73298725459781	40.61005520399726	43.180070392046765	80.84195614454627	76.15925828534694	80.365895928675	protein_coding	SCMH1	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]
ENSG00000168140.5	198.52678493447976	-0.7803521660967294	0.19270269731966994	-4.049513457521675	5.13242265519959e-5	0.0020016937119772702	130.36402418822388	164.28613241617074	143.5988387456439	330.5310358821322	220.31785432546795	202.06282404924	protein_coding	VASN	vasorin [Source:HGNC Symbol;Acc:HGNC:18517]
ENSG00000125148.7	602.5285389799388	-0.7805639718104339	0.157357721956772	-4.960442754915224	7.033268626635975e-7	6.618424985607278e-5	429.9027362542955	405.1775962398818	495.0645279832338	985.4532122430134	603.8341192623936	695.739041896815	protein_coding	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
ENSG00000091409.16	541.1287179549399	-0.7841220231694739	0.1473154186648544	-5.322742386887333	1.022144504975873e-7	1.4892313482193646e-5	488.6163044001368	349.80024823443097	355.4824399717338	668.2252830682115	788.7923179553791	595.8557140997475	protein_coding	ITGA6	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]
ENSG00000118058.24	135.11618960120023	-0.785257573578713	0.1898665943377687	-4.135838515024692	3.536608394771577e-5	0.0014931748903248515	89.56307005297823	107.06287281053822	100.41876835359713	160.66059638852866	153.2251744074242	199.766655594135	protein_coding	KMT2A	lysine methyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:7132]
ENSG00000088280.20	240.01652833156206	-0.7860423195894192	0.14457807029240638	-5.436801846916781	5.424540693391196e-8	8.251246556084363e-6	184.1018662200108	181.82229261789684	162.67840473282735	298.80824296465204	311.89029583523035	300.798067618755	protein_coding	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]
ENSG00000144369.14	597.151563584458	-0.7915310916412412	0.16708116019466449	-4.737404808052785	2.1647248324511904e-6	1.5710525842835307e-4	526.4318228669498	407.0235078400635	379.58294437659714	875.9584108826785	853.1650243632319	540.7476711772275	protein_coding	FAM171B	family with sequence similarity 171 member B [Source:HGNC Symbol;Acc:HGNC:29412]
ENSG00000233056.4	428.5998625471827	-0.7948084808430684	0.11981600142923517	-6.633575410313557	3.276514577958309e-11	1.399323764371118e-8	308.4950190713695	317.4967952312513	314.310744946759	581.243431520282	527.6748609770467	522.3783235363875	protein_coding	ERVH48-1	endogenous retrovirus group 48 member 1 [Source:HGNC Symbol;Acc:HGNC:17216]
ENSG00000165685.9	104.62515196580831	-0.79798528564555	0.2560999689558555	-3.1159132462960213	0.001833762117398918	0.03152027020371143	112.45141017762822	59.06917120581419	58.24288564508633	147.35748968119825	149.59854306050292	101.03141202462	protein_coding	TMEM52B	transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]
ENSG00000198246.10	163.64083620579183	-0.8005889154892413	0.19666822446580592	-4.070758851175967	4.6860239031959796e-5	0.0018883632651722475	132.3543146338456	110.75469601090161	115.48158360663669	261.96887054435246	203.99801326432217	157.2875391746925	protein_coding	SLC29A3	solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096]
ENSG00000182578.14	612.2847445552779	-0.800765184215726	0.15049504299262215	-5.320874151682077	1.0326982511967857e-7	1.4892313482193646e-5	549.3201629915998	383.02665703770145	408.7043871991403	799.2097183403878	893.9646270160962	639.4829147467425	protein_coding	CSF1R	colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:2433]
ENSG00000253958.2	70.56898696607188	-0.8013759196324772	0.25006093808680546	-3.2047225198934903	0.0013519274420889958	0.025156144900273812	50.75240636335433	47.07074580463319	56.23451027801439	90.05179924962115	72.53262693842566	106.7718331623825	protein_coding	CLDN23	claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591]
ENSG00000110057.9	54.74121730901605	-0.8063564867086229	0.26637936131703416	-3.027098205813811	0.0024691372568588442	0.038399579972213736	38.8106636896239	41.53301100408811	39.16331965790288	71.63211303947138	70.71931126496501	66.588885198045	protein_coding	UNC93B1	unc-93 homolog B1, TLR signaling regulator [Source:HGNC Symbol;Acc:HGNC:13481]
ENSG00000100258.18	307.2167460536507	-0.8108853871165125	0.15628794232671947	-5.18840657215487	2.1210112783843992e-7	2.7256432163054228e-5	236.84456302898687	197.51254121944123	235.98410563095325	433.8859418390838	427.9424989367114	311.1308256667275	protein_coding	LMF2	lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]
ENSG00000197696.10	213.60402304706622	-0.8176671325076819	0.17000591855709749	-4.809639214019855	1.5120295889354505e-6	1.1823645461647355e-4	156.23779998130647	156.90248601544397	151.63234021393166	273.2253454505551	325.49016338618515	218.136003234975	protein_coding	NMB	neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]
ENSG00000101335.10	191.65487863004097	-0.8232940057348124	0.18954300981615732	-4.343573559021494	1.4018350893433888e-5	7.043428430800447e-4	115.43684584606083	138.44337001362703	160.6700293657554	267.08545004717183	185.86485652971575	282.428719977915	protein_coding	MYL9	myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]
ENSG00000100299.18	155.686476568066	-0.8236467015189134	0.17416810050639187	-4.7290330383357775	2.25591675443193e-6	1.6161096542717515e-4	120.41257196011517	114.446519211265	102.42714372066906	217.96628682010575	194.02477706028864	184.8415606359525	protein_coding	ARSA	arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]
ENSG00000164692.19	1292.5000407634398	-0.82806752955321	0.14774253286150343	-5.6048012276157175	2.0849409480355966e-8	3.858530714497877e-6	1128.4946826675257	817.7388388804903	849.5427802714316	1677.214761024194	1984.674004602672	1297.335177134325	protein_coding	COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]
ENSG00000148773.14	56.85045398652742	-0.8316291199180533	0.2637667032677503	-3.1528965165624574	0.001616591038869977	0.028583800789191444	44.78153502648912	39.687099403906416	38.15913197436691	74.70206074116301	67.99933775477406	75.773559018465	protein_coding	MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]
ENSG00000113916.18	91.5862068189299	-0.8351718399384738	0.22078718372475106	-3.782700724964444	1.5513589904387926e-4	0.004950083399377113	65.67958470551737	60.91508280599589	71.29732553105396	118.70464446540971	134.18535983608746	98.735243569515	protein_coding	BCL6	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]
ENSG00000116675.16	394.38257821589013	-0.8389345506016392	0.14245521061383712	-5.8891110194332965	3.882785550645757e-9	8.622890150874097e-7	294.5629859520173	291.6540328287076	263.09717308642445	549.5206386028018	557.5945695891472	409.8660692362425	protein_coding	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6 [Source:HGNC Symbol;Acc:HGNC:15469]
ENSG00000197496.6	95.37952136593108	-0.8392747365709072	0.2508032039911838	-3.3463477468190934	8.188363390287307e-4	0.017586767327998114	99.51452228108693	50.76256900499658	55.230322594478416	139.17096247668724	119.67883444840234	107.919917389935	protein_coding	SLC2A10	solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444]
ENSG00000126458.4	57.528180390785586	-0.845665390626198	0.2875720420421333	-2.9407079513741334	0.003274631159928509	0.04643870293722371	43.78638980367825	39.687099403906416	40.16750734143885	98.23832645413218	71.62596910169533	51.6637902398625	protein_coding	RRAS	RAS related [Source:HGNC Symbol;Acc:HGNC:10447]
ENSG00000185115.6	103.15915018467669	-0.8572099806602548	0.20403491411032773	-4.201290668305601	2.6539757823979023e-5	0.0011740935094719646	76.62618215643693	71.99055240708606	71.29732553105396	138.14764657612338	119.67883444840234	141.2143599889575	protein_coding	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]
ENSG00000269313.6	51.05253182802694	-0.8582151983456643	0.2824329238743078	-3.038651395782735	0.0023763966587140454	0.03740195155148795	31.844647129947816	39.687099403906416	37.15494429083093	73.67874484059912	56.212785877279885	67.7369694255975	protein_coding	MAGIX	MAGI family member, X-linked [Source:HGNC Symbol;Acc:HGNC:30006]
ENSG00000168394.13	188.63465672848983	-0.8583293533145471	0.17889581623753775	-4.797928600939766	1.6031490098878008e-6	1.244850811593996e-4	144.29605730757604	128.29085621262772	130.54439885967625	211.8263914167225	301.0104017944665	215.83983477987	protein_coding	TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]
ENSG00000197321.16	135.5879828526831	-0.8663172630792509	0.1938845547363059	-4.4682118400689115	7.887617427650947e-6	4.4458935998292445e-4	116.4319910688717	85.83488940844876	86.36014078409353	161.68391228909255	196.7447505704796	166.4722129951125	protein_coding	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]
ENSG00000147065.18	176.59786168795355	-0.8673453606256436	0.1822575324587387	-4.758899941883071	1.9465089135884083e-6	1.4313930448003765e-4	130.36402418822388	120.90720981190093	124.51927275846043	266.06213414660795	242.07764240699564	175.6568868155325	protein_coding	MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]
ENSG00000166130.15	58.078728968369724	-0.8688674574895633	0.2803825190017261	-3.0988645817973204	0.001942637907461735	0.03293290278542764	34.830082798380424	44.30187840436065	44.18425807558273	97.21501055356829	67.09267991804373	60.8484640602825	protein_coding	IKBIP	IKBKB interacting protein [Source:HGNC Symbol;Acc:HGNC:26430]
ENSG00000145882.11	67.40235591905268	-0.8705307103963158	0.2532422658062044	-3.4375411530336573	5.870215099878588e-4	0.013706959841956487	54.73298725459781	45.2248342044515	43.180070392046765	102.33159005638768	84.31917881591983	74.6254747909125	protein_coding	PCYOX1L	prenylcysteine oxidase 1 like [Source:HGNC Symbol;Acc:HGNC:28477]
ENSG00000196407.12	371.8895676572859	-0.8757330623803137	0.18541717862554993	-4.723041677539798	2.32343211433295e-6	1.65380706394571e-4	219.9270942412021	281.5015190277083	286.1934898077518	616.0361721394538	500.47512587513705	327.2040048524625	protein_coding	THEM5	thioesterase superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:26755]
ENSG00000120129.6	691.0027607117515	-0.8761677458220063	0.12631970921232416	-6.936112751410011	4.030359718071272e-12	1.9457875786723223e-9	525.436677644139	463.3238116456051	472.9723989454425	1022.2925846633129	756.1526358330875	905.8384555389225	protein_coding	DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]
ENSG00000129757.15	5075.471193406795	-0.8772625271232797	0.08422554006557449	-10.41563552385986	2.103876762800111e-25	2.3361447574132434e-21	3635.2654989281054	3575.5307695519405	3524.698769211259	6864.403060982486	6777.267329559148	6075.66173220783	protein_coding	CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]
ENSG00000138613.14	47.29214125648448	-0.8843995340992944	0.3026643795527623	-2.922046972974302	0.003477390915398645	0.048593831814452336	37.81551846681303	23.073895002271172	39.16331965790288	66.51553353665199	64.37270640785277	52.811874467415	protein_coding	APH1B	aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]
ENSG00000117385.16	69.60620187329941	-0.886889512559017	0.26889715403616443	-3.2982480448258586	9.729014901041408e-4	0.020080108078283233	57.71842292303042	48.916657404814885	40.16750734143885	115.63469676371808	89.75912583630175	65.4408009704925	protein_coding	P3H1	prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]
ENSG00000047644.20	107.38222826375942	-0.8967715340340753	0.21688909294230663	-4.134700928795069	3.5541717706729196e-5	0.0014949061871800038	79.61161782486954	69.22168500681352	76.31826394873382	174.98701899642293	117.86551877494169	126.289265030775	protein_coding	WWC3	WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]
ENSG00000112379.9	197.01111651674836	-0.9058075542307374	0.17462580931975444	-5.187134466315504	2.1355453874150919e-7	2.7256432163054228e-5	150.26692864444126	124.59903301226431	136.5695249608921	311.08803377141857	223.0378278356589	236.505350875815	protein_coding	ARFGEF3	ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]
ENSG00000100300.18	46.31497684997837	-0.9119011498562942	0.30229533721176466	-3.016590193772943	0.002556351544878226	0.03899138400319756	34.830082798380424	34.149364603361335	27.113067455471224	57.3056904315771	49.86618102016764	74.6254747909125	protein_coding	TSPO	translocator protein [Source:HGNC Symbol;Acc:HGNC:1158]
ENSG00000147576.17	59.30472388351625	-0.9134634699026186	0.2850476217242266	-3.2045995135029117	0.0013525052688637847	0.025156144900273812	34.830082798380424	41.53301100408811	47.19682112619065	102.33159005638768	72.53262693842566	57.404211377625	protein_coding	ADHFE1	alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]
ENSG00000158747.15	57.96830591937869	-0.9208158010734695	0.29953889017811947	-3.0741110128501528	0.0021113085263979483	0.034731807225367145	29.854356684326078	38.76414360381557	51.21357186033453	69.58548123834362	56.212785877279885	102.1794962521725	protein_coding	NBL1	NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]
ENSG00000133135.14	180.79761482569532	-0.9330709059565542	0.21289718798958468	-4.382730062184765	1.1720129492004357e-5	6.22680946790509e-4	153.25236431287385	109.83174021081076	110.46064518895683	295.7382952629604	254.77085212122012	160.73179185735	protein_coding	RNF128	ring finger protein 128 [Source:HGNC Symbol;Acc:HGNC:21153]
ENSG00000070404.10	8319.985528077179	-0.9348760543294858	0.12386038502952997	-7.547821315964737	4.425995784299835e-14	3.2764171459243576e-11	6024.6091788970025	5533.120021544627	5587.300271194144	13556.88905067024	10243.420239379164	8974.574406777892	protein_coding	FSTL3	follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973]
ENSG00000277443.3	773.5030465042144	-0.9479932289075839	0.16856231464936586	-5.623992710823577	1.865935267919738e-8	3.6349728447334684e-6	694.6113655219867	407.0235078400635	484.01846346433814	1069.3651160892512	1177.7485299126865	808.25129619696	protein_coding	MARCKS	myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]
ENSG00000185201.18	155.07305950193327	-0.9490147374771969	0.18627401865945759	-5.094724129037912	3.4924943924330885e-7	3.9172381549067694e-5	105.48539361795214	111.67765181099246	100.41876835359713	246.6191320358943	194.02477706028864	172.212634132875	protein_coding	IFITM2	interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]
ENSG00000265107.3	991.6475213316861	-0.9494398587095143	0.13107319783245155	-7.243585068574933	4.369769405723103e-13	2.854230557714667e-10	836.917132383941	550.0816568541447	643.6843051465576	1303.7044573183791	1327.3470729731896	1288.150503313905	protein_coding	GJA5	gap junction protein alpha 5 [Source:HGNC Symbol;Acc:HGNC:4279]
